case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
TV-STUDY-000001,Site Reactivated,2023-01-02T15:06:00Z,drug_kit_v,TV-S-000001-05:V001,USR-023,"[""TV-STUDY-000001"", ""TV-DRUGKIT-000001"", ""TV-LABTEST-000001""]"
TV-STUDY-000005,Site Initiated,2023-01-02T15:08:00Z,participant_v,TV-S-000005-03:V001,USR-089,"[""TV-STUDY-000005"", ""TV-CONSENT-000005"", ""TV-SAMPLESHIPMENT-000005""]"
TV-STUDY-000009,Protocol Published,2023-01-02T15:10:00Z,protocol_v,TV-S-000009-01:V001,USR-028,"[""TV-STUDY-000009"", ""TV-SITE-000009"", ""TV-SAMPLE-000009""]"
TV-STUDY-000006,Site Initiated,2023-01-02T18:09:00Z,participant_v,TV-S-000006-03:V001,USR-106,"[""TV-STUDY-000006"", ""TV-CONSENT-000006"", ""TV-SAMPLESHIPMENT-000006""]"
TV-STUDY-000008,Protocol Amended,2023-01-02T18:10:00Z,site_v,TV-S-000008-02:V001,USR-012,"[""TV-STUDY-000008"", ""TV-PARTICIPANT-000008"", ""TV-ALIQUOT-000008""]"
TV-STUDY-000012,Study Created,2023-01-02T18:12:00Z,study_v,TV-S-000012-00:V001,USR-078,"[""TV-STUDY-000012"", ""TV-PROTOCOL-000012"", ""TV-DOSE-000012""]"
TV-STUDY-000007,Site Initiated,2023-01-02T21:10:00Z,participant_v,TV-S-000007-03:V001,USR-123,"[""TV-STUDY-000007"", ""TV-CONSENT-000007"", ""TV-SAMPLESHIPMENT-000007""]"
TV-STUDY-000013,Study Created,2023-01-02T21:13:00Z,study_v,TV-S-000013-00:V001,USR-095,"[""TV-STUDY-000013"", ""TV-PROTOCOL-000013"", ""TV-DOSE-000013""]"
TV-STUDY-000002,Site Closed,2023-01-03T00:08:00Z,sample_v,TV-S-000002-06:V001,USR-041,"[""TV-STUDY-000002"", ""TV-DISPENSATION-000002"", ""TV-LABRESULT-000002""]"
TV-STUDY-000005,Site Reactivated,2023-01-03T03:10:00Z,drug_kit_v,TV-S-000005-05:V001,USR-091,"[""TV-STUDY-000005"", ""TV-DRUGKIT-000005"", ""TV-LABTEST-000005""]"
TV-STUDY-000011,Protocol Amended,2023-01-03T03:13:00Z,site_v,TV-S-000011-02:V001,USR-063,"[""TV-STUDY-000011"", ""TV-PARTICIPANT-000011"", ""TV-ALIQUOT-000011""]"
TV-STUDY-000004,Site Closed,2023-01-03T06:10:00Z,sample_v,TV-S-000004-06:V001,USR-075,"[""TV-STUDY-000004"", ""TV-DISPENSATION-000004"", ""TV-LABRESULT-000004""]"
TV-STUDY-000010,Site Initiated,2023-01-03T06:13:00Z,participant_v,TV-S-000010-03:V001,USR-047,"[""TV-STUDY-000010"", ""TV-CONSENT-000010"", ""TV-SAMPLESHIPMENT-000010""]"
TV-STUDY-000009,Site Suspended,2023-01-03T09:13:00Z,visit_v,TV-S-000009-04:V001,USR-031,"[""TV-STUDY-000009"", ""TV-VISIT-000009"", ""TV-LABORDER-000009""]"
TV-STUDY-000013,Protocol Amended,2023-01-03T09:15:00Z,site_v,TV-S-000013-02:V001,USR-097,"[""TV-STUDY-000013"", ""TV-PARTICIPANT-000013"", ""TV-ALIQUOT-000013""]"
TV-STUDY-000015,Protocol Published,2023-01-03T09:16:00Z,protocol_v,TV-S-000015-01:V001,USR-003,"[""TV-STUDY-000015"", ""TV-SITE-000015"", ""TV-SAMPLE-000015""]"
TV-STUDY-000006,Site Closed,2023-01-03T12:12:00Z,sample_v,TV-S-000006-06:V001,USR-109,"[""TV-STUDY-000006"", ""TV-DISPENSATION-000006"", ""TV-LABRESULT-000006""]"
TV-STUDY-000008,Site Reactivated,2023-01-03T12:13:00Z,drug_kit_v,TV-S-000008-05:V001,USR-015,"[""TV-STUDY-000008"", ""TV-DRUGKIT-000008"", ""TV-LABTEST-000008""]"
TV-STUDY-000012,Site Initiated,2023-01-03T12:15:00Z,participant_v,TV-S-000012-03:V001,USR-081,"[""TV-STUDY-000012"", ""TV-CONSENT-000012"", ""TV-SAMPLESHIPMENT-000012""]"
TV-STUDY-000014,Protocol Amended,2023-01-03T12:16:00Z,site_v,TV-S-000014-02:V001,USR-114,"[""TV-STUDY-000014"", ""TV-PARTICIPANT-000014"", ""TV-ALIQUOT-000014""]"
TV-STUDY-000016,Protocol Published,2023-01-03T12:17:00Z,protocol_v,TV-S-000016-01:V001,USR-020,"[""TV-STUDY-000016"", ""TV-SITE-000016"", ""TV-SAMPLE-000016""]"
TV-STUDY-000011,Site Suspended,2023-01-03T15:15:00Z,visit_v,TV-S-000011-04:V001,USR-065,"[""TV-STUDY-000011"", ""TV-VISIT-000011"", ""TV-LABORDER-000011""]"
TV-STUDY-000017,Protocol Published,2023-01-03T15:18:00Z,protocol_v,TV-S-000017-01:V001,USR-037,"[""TV-STUDY-000017"", ""TV-SITE-000017"", ""TV-SAMPLE-000017""]"
TV-STUDY-000019,Study Created,2023-01-03T15:19:00Z,study_v,TV-S-000019-00:V001,USR-070,"[""TV-STUDY-000019"", ""TV-PROTOCOL-000019"", ""TV-DOSE-000019""]"
TV-STUDY-000010,Site Reactivated,2023-01-03T18:15:00Z,drug_kit_v,TV-S-000010-05:V001,USR-049,"[""TV-STUDY-000010"", ""TV-DRUGKIT-000010"", ""TV-LABTEST-000010""]"
TV-STUDY-000018,Protocol Published,2023-01-03T18:19:00Z,protocol_v,TV-S-000018-01:V001,USR-054,"[""TV-STUDY-000018"", ""TV-SITE-000018"", ""TV-SAMPLE-000018""]"
TV-STUDY-000003,Consent Signed,2023-01-03T21:12:00Z,lab_result_v,TV-S-000003-09:V001,USR-061,"[""TV-STUDY-000003"", ""TV-ALIQUOT-000003"", ""TV-DATAQUERY-000003""]"
TV-STUDY-000021,Study Created,2023-01-03T21:21:00Z,study_v,TV-S-000021-00:V001,USR-104,"[""TV-STUDY-000021"", ""TV-PROTOCOL-000021"", ""TV-DOSE-000021""]"
TV-STUDY-000012,Site Reactivated,2023-01-04T00:17:00Z,drug_kit_v,TV-S-000012-05:V001,USR-083,"[""TV-STUDY-000012"", ""TV-DRUGKIT-000012"", ""TV-LABTEST-000012""]"
TV-STUDY-000014,Site Suspended,2023-01-04T00:18:00Z,visit_v,TV-S-000014-04:V001,USR-116,"[""TV-STUDY-000014"", ""TV-VISIT-000014"", ""TV-LABORDER-000014""]"
TV-STUDY-000022,Study Created,2023-01-04T00:22:00Z,study_v,TV-S-000022-00:V001,USR-121,"[""TV-STUDY-000022"", ""TV-PROTOCOL-000022"", ""TV-DOSE-000022""]"
TV-STUDY-000001,Participant Reconsented,2023-01-04T03:12:00Z,data_query_v,TV-S-000001-11:V001,USR-029,"[""TV-STUDY-000001"", ""TV-LABORDER-000001"", ""TV-PROTOCOL-000001""]"
TV-STUDY-000005,Consent Signed,2023-01-04T03:14:00Z,lab_result_v,TV-S-000005-09:V001,USR-095,"[""TV-STUDY-000005"", ""TV-ALIQUOT-000005"", ""TV-DATAQUERY-000005""]"
TV-STUDY-000009,Participant Screened,2023-01-04T03:16:00Z,sample_shipment_v,TV-S-000009-07:V001,USR-034,"[""TV-STUDY-000009"", ""TV-DOSE-000009"", ""TV-ADVERSEEVENT-000009""]"
TV-STUDY-000013,Site Reactivated,2023-01-04T03:18:00Z,drug_kit_v,TV-S-000013-05:V001,USR-100,"[""TV-STUDY-000013"", ""TV-DRUGKIT-000013"", ""TV-LABTEST-000013""]"
TV-STUDY-000015,Site Suspended,2023-01-04T03:19:00Z,visit_v,TV-S-000015-04:V001,USR-006,"[""TV-STUDY-000015"", ""TV-VISIT-000015"", ""TV-LABORDER-000015""]"
TV-STUDY-000019,Protocol Amended,2023-01-04T03:21:00Z,site_v,TV-S-000019-02:V001,USR-072,"[""TV-STUDY-000019"", ""TV-PARTICIPANT-000019"", ""TV-ALIQUOT-000019""]"
TV-STUDY-000008,Screening Failed,2023-01-04T06:16:00Z,lab_test_v,TV-S-000008-08:V001,USR-018,"[""TV-STUDY-000008"", ""TV-SAMPLE-000008"", ""TV-PROTOCOLDEVIATION-000008""]"
TV-STUDY-000016,Site Suspended,2023-01-04T06:20:00Z,visit_v,TV-S-000016-04:V001,USR-023,"[""TV-STUDY-000016"", ""TV-VISIT-000016"", ""TV-LABORDER-000016""]"
TV-STUDY-000018,Site Initiated,2023-01-04T06:21:00Z,participant_v,TV-S-000018-03:V001,USR-056,"[""TV-STUDY-000018"", ""TV-CONSENT-000018"", ""TV-SAMPLESHIPMENT-000018""]"
TV-STUDY-000020,Protocol Amended,2023-01-04T06:22:00Z,site_v,TV-S-000020-02:V001,USR-089,"[""TV-STUDY-000020"", ""TV-PARTICIPANT-000020"", ""TV-ALIQUOT-000020""]"
TV-STUDY-000007,Consent Signed,2023-01-04T09:16:00Z,lab_result_v,TV-S-000007-09:V001,USR-002,"[""TV-STUDY-000007"", ""TV-ALIQUOT-000007"", ""TV-DATAQUERY-000007""]"
TV-STUDY-000011,Participant Screened,2023-01-04T09:18:00Z,sample_shipment_v,TV-S-000011-07:V001,USR-068,"[""TV-STUDY-000011"", ""TV-DOSE-000011"", ""TV-ADVERSEEVENT-000011""]"
TV-STUDY-000017,Site Suspended,2023-01-04T09:21:00Z,visit_v,TV-S-000017-04:V001,USR-040,"[""TV-STUDY-000017"", ""TV-VISIT-000017"", ""TV-LABORDER-000017""]"
TV-STUDY-000021,Protocol Amended,2023-01-04T09:23:00Z,site_v,TV-S-000021-02:V001,USR-106,"[""TV-STUDY-000021"", ""TV-PARTICIPANT-000021"", ""TV-ALIQUOT-000021""]"
TV-STUDY-000025,Study Created,2023-01-04T09:25:00Z,study_v,TV-S-000025-00:V001,USR-045,"[""TV-STUDY-000025"", ""TV-PROTOCOL-000025"", ""TV-DOSE-000025""]"
TV-STUDY-000010,Screening Failed,2023-01-04T12:18:00Z,lab_test_v,TV-S-000010-08:V001,USR-052,"[""TV-STUDY-000010"", ""TV-SAMPLE-000010"", ""TV-PROTOCOLDEVIATION-000010""]"
TV-STUDY-000022,Protocol Amended,2023-01-04T12:24:00Z,site_v,TV-S-000022-02:V001,USR-123,"[""TV-STUDY-000022"", ""TV-PARTICIPANT-000022"", ""TV-ALIQUOT-000022""]"
TV-STUDY-000024,Protocol Published,2023-01-04T12:25:00Z,protocol_v,TV-S-000024-01:V001,USR-029,"[""TV-STUDY-000024"", ""TV-SITE-000024"", ""TV-SAMPLE-000024""]"
TV-STUDY-000026,Study Created,2023-01-04T12:26:00Z,study_v,TV-S-000026-00:V001,USR-062,"[""TV-STUDY-000026"", ""TV-PROTOCOL-000026"", ""TV-DOSE-000026""]"
TV-STUDY-000023,Protocol Amended,2023-01-04T15:25:00Z,site_v,TV-S-000023-02:V001,USR-013,"[""TV-STUDY-000023"", ""TV-PARTICIPANT-000023"", ""TV-ALIQUOT-000023""]"
TV-STUDY-000012,Screening Failed,2023-01-04T18:20:00Z,lab_test_v,TV-S-000012-08:V001,USR-086,"[""TV-STUDY-000012"", ""TV-SAMPLE-000012"", ""TV-PROTOCOLDEVIATION-000012""]"
TV-STUDY-000016,Site Closed,2023-01-04T18:22:00Z,sample_v,TV-S-000016-06:V001,USR-025,"[""TV-STUDY-000016"", ""TV-DISPENSATION-000016"", ""TV-LABRESULT-000016""]"
TV-STUDY-000020,Site Suspended,2023-01-04T18:24:00Z,visit_v,TV-S-000020-04:V001,USR-091,"[""TV-STUDY-000020"", ""TV-VISIT-000020"", ""TV-LABORDER-000020""]"
TV-STUDY-000028,Study Created,2023-01-04T18:28:00Z,study_v,TV-S-000028-00:V001,USR-096,"[""TV-STUDY-000028"", ""TV-PROTOCOL-000028"", ""TV-DOSE-000028""]"
TV-STUDY-000005,Participant Enrolled,2023-01-04T21:17:00Z,study_v,TV-S-000005-00:V003,USR-098,"[""TV-STUDY-000005"", ""TV-LABTEST-000005"", ""TV-SITE-000005""]"
TV-STUDY-000015,Participant Screened,2023-01-04T21:22:00Z,sample_shipment_v,TV-S-000015-07:V001,USR-009,"[""TV-STUDY-000015"", ""TV-DOSE-000015"", ""TV-ADVERSEEVENT-000015""]"
TV-STUDY-000019,Site Reactivated,2023-01-04T21:24:00Z,drug_kit_v,TV-S-000019-05:V001,USR-075,"[""TV-STUDY-000019"", ""TV-DRUGKIT-000019"", ""TV-LABTEST-000019""]"
TV-STUDY-000025,Protocol Amended,2023-01-04T21:27:00Z,site_v,TV-S-000025-02:V001,USR-047,"[""TV-STUDY-000025"", ""TV-PARTICIPANT-000025"", ""TV-ALIQUOT-000025""]"
TV-STUDY-000027,Protocol Published,2023-01-04T21:28:00Z,protocol_v,TV-S-000027-01:V001,USR-080,"[""TV-STUDY-000027"", ""TV-SITE-000027"", ""TV-SAMPLE-000027""]"
TV-STUDY-000018,Site Closed,2023-01-05T00:24:00Z,sample_v,TV-S-000018-06:V001,USR-059,"[""TV-STUDY-000018"", ""TV-DISPENSATION-000018"", ""TV-LABRESULT-000018""]"
TV-STUDY-000024,Site Initiated,2023-01-05T00:27:00Z,participant_v,TV-S-000024-03:V001,USR-031,"[""TV-STUDY-000024"", ""TV-CONSENT-000024"", ""TV-SAMPLESHIPMENT-000024""]"
TV-STUDY-000017,Participant Screened,2023-01-05T03:24:00Z,sample_shipment_v,TV-S-000017-07:V001,USR-043,"[""TV-STUDY-000017"", ""TV-DOSE-000017"", ""TV-ADVERSEEVENT-000017""]"
TV-STUDY-000021,Site Reactivated,2023-01-05T03:26:00Z,drug_kit_v,TV-S-000021-05:V001,USR-109,"[""TV-STUDY-000021"", ""TV-DRUGKIT-000021"", ""TV-LABTEST-000021""]"
TV-STUDY-000023,Site Suspended,2023-01-05T03:27:00Z,visit_v,TV-S-000023-04:V001,USR-015,"[""TV-STUDY-000023"", ""TV-VISIT-000023"", ""TV-LABORDER-000023""]"
TV-STUDY-000029,Protocol Published,2023-01-05T03:30:00Z,protocol_v,TV-S-000029-01:V001,USR-114,"[""TV-STUDY-000029"", ""TV-SITE-000029"", ""TV-SAMPLE-000029""]"
TV-STUDY-000022,Site Reactivated,2023-01-05T06:27:00Z,drug_kit_v,TV-S-000022-05:V001,USR-126,"[""TV-STUDY-000022"", ""TV-DRUGKIT-000022"", ""TV-LABTEST-000022""]"
TV-STUDY-000026,Site Initiated,2023-01-05T06:29:00Z,participant_v,TV-S-000026-03:V001,USR-065,"[""TV-STUDY-000026"", ""TV-CONSENT-000026"", ""TV-SAMPLESHIPMENT-000026""]"
TV-STUDY-000028,Protocol Amended,2023-01-05T06:30:00Z,site_v,TV-S-000028-02:V001,USR-098,"[""TV-STUDY-000028"", ""TV-PARTICIPANT-000028"", ""TV-ALIQUOT-000028""]"
TV-STUDY-000030,Protocol Published,2023-01-05T06:31:00Z,protocol_v,TV-S-000030-01:V001,USR-004,"[""TV-STUDY-000030"", ""TV-SITE-000030"", ""TV-SAMPLE-000030""]"
TV-STUDY-000032,Study Created,2023-01-05T06:32:00Z,study_v,TV-S-000032-00:V001,USR-037,"[""TV-STUDY-000032"", ""TV-PROTOCOL-000032"", ""TV-DOSE-000032""]"
TV-STUDY-000001,Visit Scheduled,2023-01-05T09:17:00Z,visit_v,TV-S-000001-04:V003,USR-034,"[""TV-STUDY-000001"", ""TV-DATAQUERY-000001"", ""TV-DRUGKIT-000001""]"
TV-STUDY-000007,Participant Randomized,2023-01-05T09:20:00Z,protocol_v,TV-S-000007-01:V003,USR-006,"[""TV-STUDY-000007"", ""TV-LABRESULT-000007"", ""TV-PARTICIPANT-000007""]"
TV-STUDY-000011,Participant Reconsented,2023-01-05T09:22:00Z,data_query_v,TV-S-000011-11:V001,USR-072,"[""TV-STUDY-000011"", ""TV-LABORDER-000011"", ""TV-PROTOCOL-000011""]"
TV-STUDY-000027,Site Initiated,2023-01-05T09:30:00Z,participant_v,TV-S-000027-03:V001,USR-082,"[""TV-STUDY-000027"", ""TV-CONSENT-000027"", ""TV-SAMPLESHIPMENT-000027""]"
TV-STUDY-000014,Consent Withdrawn,2023-01-05T12:24:00Z,adverse_event_v,TV-S-000014-10:V001,USR-122,"[""TV-STUDY-000014"", ""TV-SAMPLESHIPMENT-000014"", ""TV-INVESTIGATOR-000014""]"
TV-STUDY-000034,Study Created,2023-01-05T12:34:00Z,study_v,TV-S-000034-00:V001,USR-071,"[""TV-STUDY-000034"", ""TV-PROTOCOL-000034"", ""TV-DOSE-000034""]"
TV-STUDY-000013,Participant Reconsented,2023-01-05T15:24:00Z,data_query_v,TV-S-000013-11:V001,USR-106,"[""TV-STUDY-000013"", ""TV-LABORDER-000013"", ""TV-PROTOCOL-000013""]"
TV-STUDY-000025,Site Reactivated,2023-01-05T15:30:00Z,drug_kit_v,TV-S-000025-05:V001,USR-050,"[""TV-STUDY-000025"", ""TV-DRUGKIT-000025"", ""TV-LABTEST-000025""]"
TV-STUDY-000031,Protocol Amended,2023-01-05T15:33:00Z,site_v,TV-S-000031-02:V001,USR-022,"[""TV-STUDY-000031"", ""TV-PARTICIPANT-000031"", ""TV-ALIQUOT-000031""]"
TV-STUDY-000033,Protocol Published,2023-01-05T15:34:00Z,protocol_v,TV-S-000033-01:V001,USR-055,"[""TV-STUDY-000033"", ""TV-SITE-000033"", ""TV-SAMPLE-000033""]"
TV-STUDY-000012,Participant Enrolled,2023-01-05T18:24:00Z,study_v,TV-S-000012-00:V003,USR-090,"[""TV-STUDY-000012"", ""TV-LABTEST-000012"", ""TV-SITE-000012""]"
TV-STUDY-000016,Consent Withdrawn,2023-01-05T18:26:00Z,adverse_event_v,TV-S-000016-10:V001,USR-029,"[""TV-STUDY-000016"", ""TV-SAMPLESHIPMENT-000016"", ""TV-INVESTIGATOR-000016""]"
TV-STUDY-000024,Site Closed,2023-01-05T18:30:00Z,sample_v,TV-S-000024-06:V001,USR-034,"[""TV-STUDY-000024"", ""TV-DISPENSATION-000024"", ""TV-LABRESULT-000024""]"
TV-STUDY-000026,Site Reactivated,2023-01-05T18:31:00Z,drug_kit_v,TV-S-000026-05:V001,USR-067,"[""TV-STUDY-000026"", ""TV-DRUGKIT-000026"", ""TV-LABTEST-000026""]"
TV-STUDY-000030,Site Initiated,2023-01-05T18:33:00Z,participant_v,TV-S-000030-03:V001,USR-006,"[""TV-STUDY-000030"", ""TV-CONSENT-000030"", ""TV-SAMPLESHIPMENT-000030""]"
TV-STUDY-000032,Protocol Amended,2023-01-05T18:34:00Z,site_v,TV-S-000032-02:V001,USR-039,"[""TV-STUDY-000032"", ""TV-PARTICIPANT-000032"", ""TV-ALIQUOT-000032""]"
TV-STUDY-000036,Study Created,2023-01-05T18:36:00Z,study_v,TV-S-000036-00:V001,USR-105,"[""TV-STUDY-000036"", ""TV-PROTOCOL-000036"", ""TV-DOSE-000036""]"
TV-STUDY-000023,Participant Screened,2023-01-05T21:30:00Z,sample_shipment_v,TV-S-000023-07:V001,USR-018,"[""TV-STUDY-000023"", ""TV-DOSE-000023"", ""TV-ADVERSEEVENT-000023""]"
TV-STUDY-000029,Site Suspended,2023-01-05T21:33:00Z,visit_v,TV-S-000029-04:V001,USR-117,"[""TV-STUDY-000029"", ""TV-VISIT-000029"", ""TV-LABORDER-000029""]"
TV-STUDY-000035,Protocol Published,2023-01-05T21:36:00Z,protocol_v,TV-S-000035-01:V001,USR-089,"[""TV-STUDY-000035"", ""TV-SITE-000035"", ""TV-SAMPLE-000035""]"
TV-STUDY-000022,Screening Failed,2023-01-06T00:30:00Z,lab_test_v,TV-S-000022-08:V001,USR-002,"[""TV-STUDY-000022"", ""TV-SAMPLE-000022"", ""TV-PROTOCOLDEVIATION-000022""]"
TV-STUDY-000028,Site Reactivated,2023-01-06T00:33:00Z,drug_kit_v,TV-S-000028-05:V001,USR-101,"[""TV-STUDY-000028"", ""TV-DRUGKIT-000028"", ""TV-LABTEST-000028""]"
TV-STUDY-000034,Protocol Amended,2023-01-06T00:36:00Z,site_v,TV-S-000034-02:V001,USR-073,"[""TV-STUDY-000034"", ""TV-PARTICIPANT-000034"", ""TV-ALIQUOT-000034""]"
TV-STUDY-000001,Visit Completed,2023-01-06T03:20:00Z,sample_shipment_v,TV-S-000001-07:V002,USR-037,"[""TV-STUDY-000001"", ""TV-SITE-000001"", ""TV-SAMPLE-000001""]"
TV-STUDY-000031,Site Suspended,2023-01-06T03:35:00Z,visit_v,TV-S-000031-04:V001,USR-024,"[""TV-STUDY-000031"", ""TV-VISIT-000031"", ""TV-LABORDER-000031""]"
TV-STUDY-000033,Site Initiated,2023-01-06T03:36:00Z,participant_v,TV-S-000033-03:V001,USR-057,"[""TV-STUDY-000033"", ""TV-CONSENT-000033"", ""TV-SAMPLESHIPMENT-000033""]"
TV-STUDY-000020,Consent Withdrawn,2023-01-06T06:30:00Z,adverse_event_v,TV-S-000020-10:V001,USR-097,"[""TV-STUDY-000020"", ""TV-SAMPLESHIPMENT-000020"", ""TV-INVESTIGATOR-000020""]"
TV-STUDY-000036,Protocol Amended,2023-01-06T06:38:00Z,site_v,TV-S-000036-02:V001,USR-107,"[""TV-STUDY-000036"", ""TV-PARTICIPANT-000036"", ""TV-ALIQUOT-000036""]"
TV-STUDY-000038,Protocol Published,2023-01-06T06:39:00Z,protocol_v,TV-S-000038-01:V001,USR-013,"[""TV-STUDY-000038"", ""TV-SITE-000038"", ""TV-SAMPLE-000038""]"
TV-STUDY-000019,Participant Reconsented,2023-01-06T09:30:00Z,data_query_v,TV-S-000019-11:V001,USR-081,"[""TV-STUDY-000019"", ""TV-LABORDER-000019"", ""TV-PROTOCOL-000019""]"
TV-STUDY-000037,Protocol Amended,2023-01-06T09:39:00Z,site_v,TV-S-000037-02:V001,USR-124,"[""TV-STUDY-000037"", ""TV-PARTICIPANT-000037"", ""TV-ALIQUOT-000037""]"
TV-STUDY-000026,Screening Failed,2023-01-06T12:34:00Z,lab_test_v,TV-S-000026-08:V001,USR-070,"[""TV-STUDY-000026"", ""TV-SAMPLE-000026"", ""TV-PROTOCOLDEVIATION-000026""]"
TV-STUDY-000030,Site Closed,2023-01-06T12:36:00Z,sample_v,TV-S-000030-06:V001,USR-009,"[""TV-STUDY-000030"", ""TV-DISPENSATION-000030"", ""TV-LABRESULT-000030""]"
TV-STUDY-000032,Site Reactivated,2023-01-06T12:37:00Z,drug_kit_v,TV-S-000032-05:V001,USR-042,"[""TV-STUDY-000032"", ""TV-DRUGKIT-000032"", ""TV-LABTEST-000032""]"
TV-STUDY-000040,Protocol Published,2023-01-06T12:41:00Z,protocol_v,TV-S-000040-01:V001,USR-047,"[""TV-STUDY-000040"", ""TV-SITE-000040"", ""TV-SAMPLE-000040""]"
TV-STUDY-000009,Visit Rescheduled,2023-01-06T15:26:00Z,drug_kit_v,TV-S-000009-05:V003,USR-044,"[""TV-STUDY-000009"", ""TV-INVESTIGATOR-000009"", ""TV-DISPENSATION-000009""]"
TV-STUDY-000021,Participant Reconsented,2023-01-06T15:32:00Z,data_query_v,TV-S-000021-11:V001,USR-115,"[""TV-STUDY-000021"", ""TV-LABORDER-000021"", ""TV-PROTOCOL-000021""]"
TV-STUDY-000029,Participant Screened,2023-01-06T15:36:00Z,sample_shipment_v,TV-S-000029-07:V001,USR-120,"[""TV-STUDY-000029"", ""TV-DOSE-000029"", ""TV-ADVERSEEVENT-000029""]"
TV-STUDY-000035,Site Suspended,2023-01-06T15:39:00Z,visit_v,TV-S-000035-04:V001,USR-092,"[""TV-STUDY-000035"", ""TV-VISIT-000035"", ""TV-LABORDER-000035""]"
TV-STUDY-000039,Protocol Amended,2023-01-06T15:41:00Z,site_v,TV-S-000039-02:V001,USR-031,"[""TV-STUDY-000039"", ""TV-PARTICIPANT-000039"", ""TV-ALIQUOT-000039""]"
TV-STUDY-000041,Protocol Published,2023-01-06T15:42:00Z,protocol_v,TV-S-000041-01:V001,USR-064,"[""TV-STUDY-000041"", ""TV-SITE-000041"", ""TV-SAMPLE-000041""]"
TV-STUDY-000018,Participant Randomized,2023-01-06T18:31:00Z,protocol_v,TV-S-000018-01:V003,USR-066,"[""TV-STUDY-000018"", ""TV-LABRESULT-000018"", ""TV-PARTICIPANT-000018""]"
TV-STUDY-000028,Screening Failed,2023-01-06T18:36:00Z,lab_test_v,TV-S-000028-08:V001,USR-104,"[""TV-STUDY-000028"", ""TV-SAMPLE-000028"", ""TV-PROTOCOLDEVIATION-000028""]"
TV-STUDY-000034,Site Reactivated,2023-01-06T18:39:00Z,drug_kit_v,TV-S-000034-05:V001,USR-076,"[""TV-STUDY-000034"", ""TV-DRUGKIT-000034"", ""TV-LABTEST-000034""]"
TV-STUDY-000042,Protocol Published,2023-01-06T18:43:00Z,protocol_v,TV-S-000042-01:V001,USR-081,"[""TV-STUDY-000042"", ""TV-SITE-000042"", ""TV-SAMPLE-000042""]"
TV-STUDY-000023,Participant Reconsented,2023-01-06T21:34:00Z,data_query_v,TV-S-000023-11:V001,USR-022,"[""TV-STUDY-000023"", ""TV-LABORDER-000023"", ""TV-PROTOCOL-000023""]"
