case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
FF-CUSTOMER-000007,Quote Prepared,2023-01-02T15:09:00Z,supply_posting,FF-R-00000034,USR-122,"[""FF-CUSTOMER-000007"",""FF-QUOTE-000007"",""FF-WORKORDER-000007""]"
FF-CUSTOMER-000011,RFQ Created,2023-01-02T15:11:00Z,commercial_document,FF-R-00000036,USR-061,"[""FF-CUSTOMER-000011"",""FF-RFQ-000011"",""FF-ENGINEERINGCHANGE-000011""]"
FF-CUSTOMER-000004,Quote Approved,2023-01-02T18:08:00Z,fulfilment_record,FF-R-00000038,USR-073,"[""FF-CUSTOMER-000004"",""FF-SALESORDER-000004"",""FF-MATERIAL-000004""]"
FF-CUSTOMER-000005,Quote Approved,2023-01-02T21:09:00Z,fulfilment_record,FF-R-00000044,USR-090,"[""FF-CUSTOMER-000005"",""FF-SALESORDER-000005"",""FF-MATERIAL-000005""]"
FF-CUSTOMER-000006,Quote Approved,2023-01-03T00:10:00Z,fulfilment_record,FF-R-00000051,USR-107,"[""FF-CUSTOMER-000006"",""FF-SALESORDER-000006"",""FF-MATERIAL-000006""]"
FF-CUSTOMER-000008,Quote Revised,2023-01-03T00:11:00Z,quality_observation,FF-R-00000052,USR-013,"[""FF-CUSTOMER-000008"",""FF-QUOTEREVISION-000008"",""FF-OPERATION-000008""]"
FF-CUSTOMER-000010,Quote Prepared,2023-01-03T00:12:00Z,supply_posting,FF-R-00000053,USR-046,"[""FF-CUSTOMER-000010"",""FF-QUOTE-000010"",""FF-WORKORDER-000010""]"
FF-CUSTOMER-000012,RFQ Line Added,2023-01-03T00:13:00Z,engineering_execution,FF-R-00000054,USR-079,"[""FF-CUSTOMER-000012"",""FF-RFQLINE-000012"",""FF-BOMREVISION-000012""]"
FF-CUSTOMER-000007,Quote Approved,2023-01-03T03:11:00Z,fulfilment_record,FF-R-00000058,USR-124,"[""FF-CUSTOMER-000007"",""FF-SALESORDER-000007"",""FF-MATERIAL-000007""]"
FF-CUSTOMER-000009,Quote Revised,2023-01-03T03:12:00Z,quality_observation,FF-R-00000059,USR-030,"[""FF-CUSTOMER-000009"",""FF-QUOTEREVISION-000009"",""FF-OPERATION-000009""]"
FF-CUSTOMER-000013,RFQ Line Added,2023-01-03T03:14:00Z,engineering_execution,FF-R-00000061,USR-096,"[""FF-CUSTOMER-000013"",""FF-RFQLINE-000013"",""FF-BOMREVISION-000013""]"
FF-CUSTOMER-000003,Sales Order Created,2023-01-03T09:10:00Z,engineering_execution,FF-R-00000070,USR-059,"[""FF-CUSTOMER-000003"",""FF-ENGINEERINGCHANGE-000003"",""FF-PURCHASEORDER-000003""]"
FF-CUSTOMER-000011,Quote Revised,2023-01-03T09:14:00Z,quality_observation,FF-R-00000073,USR-064,"[""FF-CUSTOMER-000011"",""FF-QUOTEREVISION-000011"",""FF-OPERATION-000011""]"
FF-CUSTOMER-000015,RFQ Line Added,2023-01-03T09:16:00Z,engineering_execution,FF-R-00000075,USR-003,"[""FF-CUSTOMER-000015"",""FF-RFQLINE-000015"",""FF-BOMREVISION-000015""]"
FF-CUSTOMER-000006,Quote Accepted,2023-01-03T12:12:00Z,commercial_document,FF-R-00000078,USR-109,"[""FF-CUSTOMER-000006"",""FF-PRODUCTCONFIGURATION-000006"",""FF-PURCHASEREQUISITION-000006""]"
FF-CUSTOMER-000010,Quote Approved,2023-01-03T12:14:00Z,fulfilment_record,FF-R-00000080,USR-048,"[""FF-CUSTOMER-000010"",""FF-SALESORDER-000010"",""FF-MATERIAL-000010""]"
FF-CUSTOMER-000014,Quote Prepared,2023-01-03T12:16:00Z,supply_posting,FF-R-00000082,USR-114,"[""FF-CUSTOMER-000014"",""FF-QUOTE-000014"",""FF-WORKORDER-000014""]"
FF-CUSTOMER-000016,RFQ Line Added,2023-01-03T12:17:00Z,engineering_execution,FF-R-00000083,USR-020,"[""FF-CUSTOMER-000016"",""FF-RFQLINE-000016"",""FF-BOMREVISION-000016""]"
FF-CUSTOMER-000005,Sales Order Created,2023-01-03T15:12:00Z,engineering_execution,FF-R-00000086,USR-093,"[""FF-CUSTOMER-000005"",""FF-ENGINEERINGCHANGE-000005"",""FF-PURCHASEORDER-000005""]"
FF-CUSTOMER-000009,Quote Sent,2023-01-03T15:14:00Z,finance_posting,FF-R-00000087,USR-032,"[""FF-CUSTOMER-000009"",""FF-SALESORDERLINE-000009"",""FF-MATERIALLOT-000009""]"
FF-CUSTOMER-000017,RFQ Line Added,2023-01-03T15:18:00Z,engineering_execution,FF-R-00000091,USR-037,"[""FF-CUSTOMER-000017"",""FF-RFQLINE-000017"",""FF-BOMREVISION-000017""]"
FF-CUSTOMER-000019,RFQ Created,2023-01-03T15:19:00Z,commercial_document,FF-R-00000092,USR-070,"[""FF-CUSTOMER-000019"",""FF-RFQ-000019"",""FF-ENGINEERINGCHANGE-000019""]"
FF-CUSTOMER-000008,Quote Accepted,2023-01-03T18:14:00Z,commercial_document,FF-R-00000094,USR-016,"[""FF-CUSTOMER-000008"",""FF-PRODUCTCONFIGURATION-000008"",""FF-PURCHASEREQUISITION-000008""]"
FF-CUSTOMER-000012,Quote Approved,2023-01-03T18:16:00Z,fulfilment_record,FF-R-00000096,USR-082,"[""FF-CUSTOMER-000012"",""FF-SALESORDER-000012"",""FF-MATERIAL-000012""]"
FF-CUSTOMER-000018,RFQ Line Added,2023-01-03T18:19:00Z,engineering_execution,FF-R-00000099,USR-054,"[""FF-CUSTOMER-000018"",""FF-RFQLINE-000018"",""FF-BOMREVISION-000018""]"
FF-CUSTOMER-000007,Sales Order Created,2023-01-03T21:14:00Z,engineering_execution,FF-R-00000102,USR-127,"[""FF-CUSTOMER-000007"",""FF-ENGINEERINGCHANGE-000007"",""FF-PURCHASEORDER-000007""]"
FF-CUSTOMER-000011,Quote Sent,2023-01-03T21:16:00Z,finance_posting,FF-R-00000103,USR-066,"[""FF-CUSTOMER-000011"",""FF-SALESORDERLINE-000011"",""FF-MATERIALLOT-000011""]"
FF-CUSTOMER-000013,Quote Approved,2023-01-03T21:17:00Z,fulfilment_record,FF-R-00000104,USR-099,"[""FF-CUSTOMER-000013"",""FF-SALESORDER-000013"",""FF-MATERIAL-000013""]"
FF-CUSTOMER-000021,RFQ Created,2023-01-03T21:21:00Z,commercial_document,FF-R-00000108,USR-104,"[""FF-CUSTOMER-000021"",""FF-RFQ-000021"",""FF-ENGINEERINGCHANGE-000021""]"
FF-CUSTOMER-000002,Credit Check Failed,2023-01-04T00:12:00Z,fulfilment_record,FF-R-00000109,USR-045,"[""FF-CUSTOMER-000002"",""FF-OPERATION-000002"",""FF-GOODSRECEIPT-000002""]"
FF-CUSTOMER-000014,Quote Approved,2023-01-04T00:18:00Z,fulfilment_record,FF-R-00000113,USR-116,"[""FF-CUSTOMER-000014"",""FF-SALESORDER-000014"",""FF-MATERIAL-000014""]"
FF-CUSTOMER-000016,Quote Revised,2023-01-04T00:19:00Z,quality_observation,FF-R-00000114,USR-022,"[""FF-CUSTOMER-000016"",""FF-QUOTEREVISION-000016"",""FF-OPERATION-000016""]"
FF-CUSTOMER-000022,RFQ Created,2023-01-04T00:22:00Z,commercial_document,FF-R-00000117,USR-121,"[""FF-CUSTOMER-000022"",""FF-RFQ-000022"",""FF-ENGINEERINGCHANGE-000022""]"
FF-CUSTOMER-000001,Credit Check Passed,2023-01-04T03:12:00Z,finance_posting,FF-R-00000118,USR-029,"[""FF-CUSTOMER-000001"",""FF-MATERIAL-000001"",""FF-QUALITYINSPECTION-000001""]"
FF-CUSTOMER-000015,Quote Approved,2023-01-04T03:19:00Z,fulfilment_record,FF-R-00000122,USR-006,"[""FF-CUSTOMER-000015"",""FF-SALESORDER-000015"",""FF-MATERIAL-000015""]"
FF-CUSTOMER-000017,Quote Revised,2023-01-04T03:20:00Z,quality_observation,FF-R-00000123,USR-039,"[""FF-CUSTOMER-000017"",""FF-QUOTEREVISION-000017"",""FF-OPERATION-000017""]"
FF-CUSTOMER-000019,Quote Prepared,2023-01-04T03:21:00Z,supply_posting,FF-R-00000124,USR-072,"[""FF-CUSTOMER-000019"",""FF-QUOTE-000019"",""FF-WORKORDER-000019""]"
FF-CUSTOMER-000004,Credit Check Failed,2023-01-04T06:14:00Z,fulfilment_record,FF-R-00000127,USR-079,"[""FF-CUSTOMER-000004"",""FF-OPERATION-000004"",""FF-GOODSRECEIPT-000004""]"
FF-CUSTOMER-000012,Quote Accepted,2023-01-04T06:18:00Z,commercial_document,FF-R-00000129,USR-084,"[""FF-CUSTOMER-000012"",""FF-PRODUCTCONFIGURATION-000012"",""FF-PURCHASEREQUISITION-000012""]"
FF-CUSTOMER-000018,Quote Revised,2023-01-04T06:21:00Z,quality_observation,FF-R-00000132,USR-056,"[""FF-CUSTOMER-000018"",""FF-QUOTEREVISION-000018"",""FF-OPERATION-000018""]"
FF-CUSTOMER-000020,Quote Prepared,2023-01-04T06:22:00Z,supply_posting,FF-R-00000133,USR-089,"[""FF-CUSTOMER-000020"",""FF-QUOTE-000020"",""FF-WORKORDER-000020""]"
FF-CUSTOMER-000003,Credit Check Passed,2023-01-04T09:14:00Z,finance_posting,FF-R-00000136,USR-063,"[""FF-CUSTOMER-000003"",""FF-MATERIAL-000003"",""FF-QUALITYINSPECTION-000003""]"
FF-CUSTOMER-000021,Quote Prepared,2023-01-04T09:23:00Z,supply_posting,FF-R-00000142,USR-106,"[""FF-CUSTOMER-000021"",""FF-QUOTE-000021"",""FF-WORKORDER-000021""]"
FF-CUSTOMER-000006,Credit Check Failed,2023-01-04T12:16:00Z,fulfilment_record,FF-R-00000145,USR-113,"[""FF-CUSTOMER-000006"",""FF-OPERATION-000006"",""FF-GOODSRECEIPT-000006""]"
FF-CUSTOMER-000022,Quote Prepared,2023-01-04T12:24:00Z,supply_posting,FF-R-00000151,USR-123,"[""FF-CUSTOMER-000022"",""FF-QUOTE-000022"",""FF-WORKORDER-000022""]"
FF-CUSTOMER-000009,Configuration Frozen,2023-01-04T15:18:00Z,quality_observation,FF-R-00000155,USR-036,"[""FF-CUSTOMER-000009"",""FF-WORKORDER-000009"",""FF-SUPPLIER-000009""]"
FF-CUSTOMER-000013,Sales Order Created,2023-01-04T15:20:00Z,engineering_execution,FF-R-00000156,USR-102,"[""FF-CUSTOMER-000013"",""FF-ENGINEERINGCHANGE-000013"",""FF-PURCHASEORDER-000013""]"
FF-CUSTOMER-000023,Quote Prepared,2023-01-04T15:25:00Z,supply_posting,FF-R-00000160,USR-013,"[""FF-CUSTOMER-000023"",""FF-QUOTE-000023"",""FF-WORKORDER-000023""]"
FF-CUSTOMER-000025,RFQ Line Added,2023-01-04T15:26:00Z,engineering_execution,FF-R-00000161,USR-046,"[""FF-CUSTOMER-000025"",""FF-RFQLINE-000025"",""FF-BOMREVISION-000025""]"
FF-CUSTOMER-000027,RFQ Created,2023-01-04T15:27:00Z,commercial_document,FF-R-00000162,USR-079,"[""FF-CUSTOMER-000027"",""FF-RFQ-000027"",""FF-ENGINEERINGCHANGE-000027""]"
FF-CUSTOMER-000016,Quote Accepted,2023-01-04T18:22:00Z,commercial_document,FF-R-00000165,USR-025,"[""FF-CUSTOMER-000016"",""FF-PRODUCTCONFIGURATION-000016"",""FF-PURCHASEREQUISITION-000016""]"
FF-CUSTOMER-000020,Quote Approved,2023-01-04T18:24:00Z,fulfilment_record,FF-R-00000167,USR-091,"[""FF-CUSTOMER-000020"",""FF-SALESORDER-000020"",""FF-MATERIAL-000020""]"
FF-CUSTOMER-000024,Quote Prepared,2023-01-04T18:26:00Z,supply_posting,FF-R-00000169,USR-030,"[""FF-CUSTOMER-000024"",""FF-QUOTE-000024"",""FF-WORKORDER-000024""]"
FF-CUSTOMER-000026,RFQ Line Added,2023-01-04T18:27:00Z,engineering_execution,FF-R-00000170,USR-063,"[""FF-CUSTOMER-000026"",""FF-RFQLINE-000026"",""FF-BOMREVISION-000026""]"
FF-CUSTOMER-000028,RFQ Created,2023-01-04T18:28:00Z,commercial_document,FF-R-00000171,USR-096,"[""FF-CUSTOMER-000028"",""FF-RFQ-000028"",""FF-ENGINEERINGCHANGE-000028""]"
FF-CUSTOMER-000007,Credit Check Passed,2023-01-04T21:18:00Z,finance_posting,FF-R-00000173,USR-004,"[""FF-CUSTOMER-000007"",""FF-MATERIAL-000007"",""FF-QUALITYINSPECTION-000007""]"
FF-CUSTOMER-000011,Configuration Frozen,2023-01-04T21:20:00Z,quality_observation,FF-R-00000174,USR-070,"[""FF-CUSTOMER-000011"",""FF-WORKORDER-000011"",""FF-SUPPLIER-000011""]"
FF-CUSTOMER-000015,Sales Order Created,2023-01-04T21:22:00Z,engineering_execution,FF-R-00000175,USR-009,"[""FF-CUSTOMER-000015"",""FF-ENGINEERINGCHANGE-000015"",""FF-PURCHASEORDER-000015""]"
FF-CUSTOMER-000019,Quote Sent,2023-01-04T21:24:00Z,finance_posting,FF-R-00000176,USR-075,"[""FF-CUSTOMER-000019"",""FF-SALESORDERLINE-000019"",""FF-MATERIALLOT-000019""]"
FF-CUSTOMER-000010,Credit Check Failed,2023-01-05T00:20:00Z,fulfilment_record,FF-R-00000182,USR-054,"[""FF-CUSTOMER-000010"",""FF-OPERATION-000010"",""FF-GOODSRECEIPT-000010""]"
FF-CUSTOMER-000018,Quote Accepted,2023-01-05T00:24:00Z,commercial_document,FF-R-00000184,USR-059,"[""FF-CUSTOMER-000018"",""FF-PRODUCTCONFIGURATION-000018"",""FF-PURCHASEREQUISITION-000018""]"
FF-CUSTOMER-000021,Quote Sent,2023-01-05T03:26:00Z,finance_posting,FF-R-00000194,USR-109,"[""FF-CUSTOMER-000021"",""FF-SALESORDERLINE-000021"",""FF-MATERIALLOT-000021""]"
FF-CUSTOMER-000023,Quote Approved,2023-01-05T03:27:00Z,fulfilment_record,FF-R-00000195,USR-015,"[""FF-CUSTOMER-000023"",""FF-SALESORDER-000023"",""FF-MATERIAL-000023""]"
FF-CUSTOMER-000027,Quote Prepared,2023-01-05T03:29:00Z,supply_posting,FF-R-00000197,USR-081,"[""FF-CUSTOMER-000027"",""FF-QUOTE-000027"",""FF-WORKORDER-000027""]"
FF-CUSTOMER-000029,RFQ Line Added,2023-01-05T03:30:00Z,engineering_execution,FF-R-00000198,USR-114,"[""FF-CUSTOMER-000029"",""FF-RFQLINE-000029"",""FF-BOMREVISION-000029""]"
FF-CUSTOMER-000012,Credit Check Failed,2023-01-05T06:22:00Z,fulfilment_record,FF-R-00000200,USR-088,"[""FF-CUSTOMER-000012"",""FF-OPERATION-000012"",""FF-GOODSRECEIPT-000012""]"
FF-CUSTOMER-000022,Quote Sent,2023-01-05T06:27:00Z,finance_posting,FF-R-00000203,USR-126,"[""FF-CUSTOMER-000022"",""FF-SALESORDERLINE-000022"",""FF-MATERIALLOT-000022""]"
FF-CUSTOMER-000024,Quote Approved,2023-01-05T06:28:00Z,fulfilment_record,FF-R-00000204,USR-032,"[""FF-CUSTOMER-000024"",""FF-SALESORDER-000024"",""FF-MATERIAL-000024""]"
FF-CUSTOMER-000028,Quote Prepared,2023-01-05T06:30:00Z,supply_posting,FF-R-00000206,USR-098,"[""FF-CUSTOMER-000028"",""FF-QUOTE-000028"",""FF-WORKORDER-000028""]"
FF-CUSTOMER-000030,RFQ Line Added,2023-01-05T06:31:00Z,engineering_execution,FF-R-00000207,USR-004,"[""FF-CUSTOMER-000030"",""FF-RFQLINE-000030"",""FF-BOMREVISION-000030""]"
FF-CUSTOMER-000032,RFQ Created,2023-01-05T06:32:00Z,commercial_document,FF-R-00000208,USR-037,"[""FF-CUSTOMER-000032"",""FF-RFQ-000032"",""FF-ENGINEERINGCHANGE-000032""]"
FF-CUSTOMER-000001,BOM Revision Released,2023-01-05T09:17:00Z,fulfilment_record,FF-R-00000209,USR-034,"[""FF-CUSTOMER-000001"",""FF-SUPPLIER-000001"",""FF-PACKAGE-000001""]"
FF-CUSTOMER-000025,Quote Approved,2023-01-05T09:29:00Z,fulfilment_record,FF-R-00000215,USR-049,"[""FF-CUSTOMER-000025"",""FF-SALESORDER-000025"",""FF-MATERIAL-000025""]"
FF-CUSTOMER-000014,Credit Check Failed,2023-01-05T12:24:00Z,fulfilment_record,FF-R-00000220,USR-122,"[""FF-CUSTOMER-000014"",""FF-OPERATION-000014"",""FF-GOODSRECEIPT-000014""]"
FF-CUSTOMER-000026,Quote Approved,2023-01-05T12:30:00Z,fulfilment_record,FF-R-00000224,USR-066,"[""FF-CUSTOMER-000026"",""FF-SALESORDER-000026"",""FF-MATERIAL-000026""]"
FF-CUSTOMER-000034,RFQ Created,2023-01-05T12:34:00Z,commercial_document,FF-R-00000228,USR-071,"[""FF-CUSTOMER-000034"",""FF-RFQ-000034"",""FF-ENGINEERINGCHANGE-000034""]"
FF-CUSTOMER-000017,Configuration Frozen,2023-01-05T15:26:00Z,quality_observation,FF-R-00000230,USR-045,"[""FF-CUSTOMER-000017"",""FF-WORKORDER-000017"",""FF-SUPPLIER-000017""]"
FF-CUSTOMER-000031,Quote Prepared,2023-01-05T15:33:00Z,supply_posting,FF-R-00000235,USR-022,"[""FF-CUSTOMER-000031"",""FF-QUOTE-000031"",""FF-WORKORDER-000031""]"
FF-CUSTOMER-000033,RFQ Line Added,2023-01-05T15:34:00Z,engineering_execution,FF-R-00000236,USR-055,"[""FF-CUSTOMER-000033"",""FF-RFQLINE-000033"",""FF-BOMREVISION-000033""]"
FF-CUSTOMER-000035,RFQ Created,2023-01-05T15:35:00Z,commercial_document,FF-R-00000237,USR-088,"[""FF-CUSTOMER-000035"",""FF-RFQ-000035"",""FF-ENGINEERINGCHANGE-000035""]"
FF-CUSTOMER-000032,Quote Prepared,2023-01-05T18:34:00Z,supply_posting,FF-R-00000245,USR-039,"[""FF-CUSTOMER-000032"",""FF-QUOTE-000032"",""FF-WORKORDER-000032""]"
FF-CUSTOMER-000023,Sales Order Created,2023-01-05T21:30:00Z,engineering_execution,FF-R-00000250,USR-018,"[""FF-CUSTOMER-000023"",""FF-ENGINEERINGCHANGE-000023"",""FF-PURCHASEORDER-000023""]"
FF-CUSTOMER-000027,Quote Sent,2023-01-05T21:32:00Z,finance_posting,FF-R-00000251,USR-084,"[""FF-CUSTOMER-000027"",""FF-SALESORDERLINE-000027"",""FF-MATERIALLOT-000027""]"
FF-CUSTOMER-000029,Quote Approved,2023-01-05T21:33:00Z,fulfilment_record,FF-R-00000252,USR-117,"[""FF-CUSTOMER-000029"",""FF-SALESORDER-000029"",""FF-MATERIAL-000029""]"
FF-CUSTOMER-000037,RFQ Created,2023-01-05T21:37:00Z,commercial_document,FF-R-00000256,USR-122,"[""FF-CUSTOMER-000037"",""FF-RFQ-000037"",""FF-ENGINEERINGCHANGE-000037""]"
FF-CUSTOMER-000022,Order Line Added,2023-01-06T00:30:00Z,supply_posting,FF-R-00000258,USR-002,"[""FF-CUSTOMER-000022"",""FF-BOMREVISION-000022"",""FF-PURCHASEORDERLINE-000022""]"
FF-CUSTOMER-000026,Quote Accepted,2023-01-06T00:32:00Z,commercial_document,FF-R-00000259,USR-068,"[""FF-CUSTOMER-000026"",""FF-PRODUCTCONFIGURATION-000026"",""FF-PURCHASEREQUISITION-000026""]"
FF-CUSTOMER-000028,Quote Sent,2023-01-06T00:33:00Z,finance_posting,FF-R-00000260,USR-101,"[""FF-CUSTOMER-000028"",""FF-SALESORDERLINE-000028"",""FF-MATERIALLOT-000028""]"
FF-CUSTOMER-000030,Quote Approved,2023-01-06T00:34:00Z,fulfilment_record,FF-R-00000261,USR-007,"[""FF-CUSTOMER-000030"",""FF-SALESORDER-000030"",""FF-MATERIAL-000030""]"
FF-CUSTOMER-000034,Quote Prepared,2023-01-06T00:36:00Z,supply_posting,FF-R-00000263,USR-073,"[""FF-CUSTOMER-000034"",""FF-QUOTE-000034"",""FF-WORKORDER-000034""]"
FF-CUSTOMER-000036,RFQ Line Added,2023-01-06T00:37:00Z,engineering_execution,FF-R-00000264,USR-106,"[""FF-CUSTOMER-000036"",""FF-RFQLINE-000036"",""FF-BOMREVISION-000036""]"
FF-CUSTOMER-000038,RFQ Created,2023-01-06T00:38:00Z,commercial_document,FF-R-00000265,USR-012,"[""FF-CUSTOMER-000038"",""FF-RFQ-000038"",""FF-ENGINEERINGCHANGE-000038""]"
FF-CUSTOMER-000001,Material Reserved,2023-01-06T03:20:00Z,engineering_execution,FF-R-00000266,USR-037,"[""FF-CUSTOMER-000001"",""FF-NONCONFORMANCE-000001"",""FF-WARRANTY-000001""]"
FF-CUSTOMER-000025,Sales Order Created,2023-01-06T03:32:00Z,engineering_execution,FF-R-00000270,USR-052,"[""FF-CUSTOMER-000025"",""FF-ENGINEERINGCHANGE-000025"",""FF-PURCHASEORDER-000025""]"
FF-CUSTOMER-000031,Quote Approved,2023-01-06T03:35:00Z,fulfilment_record,FF-R-00000272,USR-024,"[""FF-CUSTOMER-000031"",""FF-SALESORDER-000031"",""FF-MATERIAL-000031""]"
FF-CUSTOMER-000033,Quote Revised,2023-01-06T03:36:00Z,quality_observation,FF-R-00000273,USR-057,"[""FF-CUSTOMER-000033"",""FF-QUOTEREVISION-000033"",""FF-OPERATION-000033""]"
FF-CUSTOMER-000039,RFQ Created,2023-01-06T03:39:00Z,commercial_document,FF-R-00000276,USR-029,"[""FF-CUSTOMER-000039"",""FF-RFQ-000039"",""FF-ENGINEERINGCHANGE-000039""]"
FF-CUSTOMER-000020,Credit Check Failed,2023-01-06T06:30:00Z,fulfilment_record,FF-R-00000277,USR-097,"[""FF-CUSTOMER-000020"",""FF-OPERATION-000020"",""FF-GOODSRECEIPT-000020""]"
FF-CUSTOMER-000040,RFQ Created,2023-01-06T06:40:00Z,commercial_document,FF-R-00000285,USR-046,"[""FF-CUSTOMER-000040"",""FF-RFQ-000040"",""FF-ENGINEERINGCHANGE-000040""]"
FF-CUSTOMER-000013,Engineering Change Approved,2023-01-06T09:27:00Z,supply_posting,FF-R-00000286,USR-109,"[""FF-CUSTOMER-000013"",""FF-PURCHASEORDER-000013"",""FF-SERIALUNIT-000013""]"
FF-CUSTOMER-000019,Credit Check Passed,2023-01-06T09:30:00Z,finance_posting,FF-R-00000287,USR-081,"[""FF-CUSTOMER-000019"",""FF-MATERIAL-000019"",""FF-QUALITYINSPECTION-000019""]"
FF-CUSTOMER-000035,Quote Revised,2023-01-06T09:38:00Z,quality_observation,FF-R-00000292,USR-091,"[""FF-CUSTOMER-000035"",""FF-QUOTEREVISION-000035"",""FF-OPERATION-000035""]"
FF-CUSTOMER-000041,RFQ Created,2023-01-06T09:41:00Z,commercial_document,FF-R-00000295,USR-063,"[""FF-CUSTOMER-000041"",""FF-RFQ-000041"",""FF-ENGINEERINGCHANGE-000041""]"
FF-CUSTOMER-000030,Quote Accepted,2023-01-06T12:36:00Z,commercial_document,FF-R-00000298,USR-009,"[""FF-CUSTOMER-000030"",""FF-PRODUCTCONFIGURATION-000030"",""FF-PURCHASEREQUISITION-000030""]"
FF-CUSTOMER-000032,Quote Sent,2023-01-06T12:37:00Z,finance_posting,FF-R-00000299,USR-042,"[""FF-CUSTOMER-000032"",""FF-SALESORDERLINE-000032"",""FF-MATERIALLOT-000032""]"
FF-CUSTOMER-000036,Quote Revised,2023-01-06T12:39:00Z,quality_observation,FF-R-00000301,USR-108,"[""FF-CUSTOMER-000036"",""FF-QUOTEREVISION-000036"",""FF-OPERATION-000036""]"
FF-CUSTOMER-000038,Quote Prepared,2023-01-06T12:40:00Z,supply_posting,FF-R-00000302,USR-014,"[""FF-CUSTOMER-000038"",""FF-QUOTE-000038"",""FF-WORKORDER-000038""]"
FF-CUSTOMER-000042,RFQ Created,2023-01-06T12:42:00Z,commercial_document,FF-R-00000304,USR-080,"[""FF-CUSTOMER-000042"",""FF-RFQ-000042"",""FF-ENGINEERINGCHANGE-000042""]"
FF-CUSTOMER-000021,Credit Check Passed,2023-01-06T15:32:00Z,finance_posting,FF-R-00000307,USR-115,"[""FF-CUSTOMER-000021"",""FF-MATERIAL-000021"",""FF-QUALITYINSPECTION-000021""]"
FF-CUSTOMER-000029,Sales Order Created,2023-01-06T15:36:00Z,engineering_execution,FF-R-00000309,USR-120,"[""FF-CUSTOMER-000029"",""FF-ENGINEERINGCHANGE-000029"",""FF-PURCHASEORDER-000029""]"
FF-CUSTOMER-000037,Quote Revised,2023-01-06T15:40:00Z,quality_observation,FF-R-00000312,USR-125,"[""FF-CUSTOMER-000037"",""FF-QUOTEREVISION-000037"",""FF-OPERATION-000037""]"
FF-CUSTOMER-000043,RFQ Created,2023-01-06T15:43:00Z,commercial_document,FF-R-00000315,USR-097,"[""FF-CUSTOMER-000043"",""FF-RFQ-000043"",""FF-ENGINEERINGCHANGE-000043""]"
FF-CUSTOMER-000018,Engineering Change Requested,2023-01-06T18:31:00Z,engineering_execution,FF-R-00000316,USR-066,"[""FF-CUSTOMER-000018"",""FF-PURCHASEREQUISITION-000018"",""FF-REWORKORDER-000018""]"
