case_id,activity,timestamp,source_table,source_record_id,actor,object_refs,primary_case_id
FF-SHIPMENT-000007,Delivery Confirmed,2023-02-03T08:34:00Z,engineering_execution,FF-R-00001885,FF-LOGISTICS-008,"[""FF-SALESORDER-000007"",""FF-SHIPMENT-000007"",""FF-SERIALUNIT-000007"",""FF-PACKAGE-000007""]",FF-SALESORDER-000007
FF-SHIPMENT-000007,Invoice Issued,2023-02-06T08:35:00Z,supply_posting,FF-R-00002127,FF-FINANCE-002,"[""FF-SALESORDER-000007"",""FF-INVOICE-000007"",""FF-SHIPMENT-000007""]",FF-SALESORDER-000007
FF-SHIPMENT-000008,Shipment Planned,2023-02-06T08:32:00Z,fulfilment_record,FF-R-00002116,FF-LOGISTICS-006,"[""FF-SALESORDER-000008"",""FF-SHIPMENT-000008"",""FF-SERIALUNIT-000008"",""FF-PACKAGE-000008""]",FF-SALESORDER-000008
FF-SHIPMENT-000008,Package Sealed,2023-02-07T08:33:00Z,finance_posting,FF-R-00002313,FF-LOGISTICS-009,"[""FF-SALESORDER-000008"",""FF-PACKAGE-000008"",""FF-SHIPMENT-000008"",""FF-SERIALUNIT-000008""]",FF-SALESORDER-000008
FF-SHIPMENT-000008,Shipment Dispatched,2023-02-08T08:34:00Z,commercial_document,FF-R-00002486,FF-LOGISTICS-003,"[""FF-SALESORDER-000008"",""FF-SHIPMENT-000008"",""FF-SERIALUNIT-000008"",""FF-PACKAGE-000008""]",FF-SALESORDER-000008
FF-SHIPMENT-000008,Delivery Confirmed,2023-02-09T07:35:00Z,engineering_execution,FF-R-00002620,FF-LOGISTICS-006,"[""FF-SALESORDER-000008"",""FF-SHIPMENT-000008"",""FF-SERIALUNIT-000008"",""FF-PACKAGE-000008""]",FF-SALESORDER-000008
FF-SHIPMENT-000008,Invoice Issued,2023-02-10T07:36:00Z,supply_posting,FF-R-00002785,FF-FINANCE-009,"[""FF-SALESORDER-000008"",""FF-INVOICE-000008"",""FF-SHIPMENT-000008""]",FF-SALESORDER-000008
FF-SHIPMENT-000009,Shipment Planned,2023-01-27T09:43:00Z,fulfilment_record,FF-R-00001115,FF-LOGISTICS-004,"[""FF-SALESORDER-000009"",""FF-SHIPMENT-000009"",""FF-SERIALUNIT-000009"",""FF-PACKAGE-000009""]",FF-SALESORDER-000009
FF-SHIPMENT-000009,Package Sealed,2023-01-30T08:31:00Z,finance_posting,FF-R-00001289,FF-LOGISTICS-007,"[""FF-SALESORDER-000009"",""FF-PACKAGE-000009"",""FF-SHIPMENT-000009"",""FF-SERIALUNIT-000009""]",FF-SALESORDER-000009
FF-SHIPMENT-000009,Shipment Dispatched,2023-01-31T08:32:00Z,commercial_document,FF-R-00001431,FF-LOGISTICS-001,"[""FF-SALESORDER-000009"",""FF-SHIPMENT-000009"",""FF-SERIALUNIT-000009"",""FF-PACKAGE-000009""]",FF-SALESORDER-000009
FF-SHIPMENT-000009,Delivery Confirmed,2023-02-01T08:33:00Z,engineering_execution,FF-R-00001587,FF-LOGISTICS-004,"[""FF-SALESORDER-000009"",""FF-SHIPMENT-000009"",""FF-SERIALUNIT-000009"",""FF-PACKAGE-000009""]",FF-SALESORDER-000009
FF-SHIPMENT-000009,Invoice Issued,2023-02-02T07:34:00Z,supply_posting,FF-R-00001709,FF-FINANCE-001,"[""FF-SALESORDER-000009"",""FF-INVOICE-000009"",""FF-SHIPMENT-000009""]",FF-SALESORDER-000009
FF-SHIPMENT-000010,Shipment Planned,2023-02-13T08:00:00Z,fulfilment_record,FF-R-00002945,FF-LOGISTICS-002,"[""FF-SALESORDER-000010"",""FF-SHIPMENT-000010"",""FF-SERIALUNIT-000010"",""FF-PACKAGE-000010""]",FF-SALESORDER-000010
FF-SHIPMENT-000010,Package Sealed,2023-02-14T10:12:00Z,finance_posting,FF-R-00003279,FF-LOGISTICS-005,"[""FF-SALESORDER-000010"",""FF-PACKAGE-000010"",""FF-SHIPMENT-000010"",""FF-SERIALUNIT-000010""]",FF-SALESORDER-000010
FF-SHIPMENT-000010,Shipment Dispatched,2023-02-15T13:46:00Z,commercial_document,FF-R-00003515,FF-LOGISTICS-008,"[""FF-SALESORDER-000010"",""FF-SHIPMENT-000010"",""FF-SERIALUNIT-000010"",""FF-PACKAGE-000010""]",FF-SALESORDER-000010
FF-SHIPMENT-000010,Delivery Confirmed,2023-02-16T18:42:00Z,engineering_execution,FF-R-00003723,FF-LOGISTICS-002,"[""FF-SALESORDER-000010"",""FF-SHIPMENT-000010"",""FF-SERIALUNIT-000010"",""FF-PACKAGE-000010""]",FF-SALESORDER-000010
FF-SHIPMENT-000010,Invoice Issued,2023-02-20T08:04:00Z,supply_posting,FF-R-00004009,FF-FINANCE-008,"[""FF-SALESORDER-000010"",""FF-INVOICE-000010"",""FF-SHIPMENT-000010""]",FF-SALESORDER-000010
FF-SHIPMENT-000011,Shipment Planned,2023-02-01T07:32:00Z,fulfilment_record,FF-R-00001544,FF-LOGISTICS-009,"[""FF-SALESORDER-000011"",""FF-SHIPMENT-000011"",""FF-SERIALUNIT-000011"",""FF-PACKAGE-000011""]",FF-SALESORDER-000011
FF-SHIPMENT-000011,Package Sealed,2023-02-02T08:33:00Z,finance_posting,FF-R-00001743,FF-LOGISTICS-003,"[""FF-SALESORDER-000011"",""FF-PACKAGE-000011"",""FF-SHIPMENT-000011"",""FF-SERIALUNIT-000011""]",FF-SALESORDER-000011
FF-SHIPMENT-000011,Shipment Dispatched,2023-02-03T07:34:00Z,commercial_document,FF-R-00001851,FF-LOGISTICS-006,"[""FF-SALESORDER-000011"",""FF-SHIPMENT-000011"",""FF-SERIALUNIT-000011"",""FF-PACKAGE-000011""]",FF-SALESORDER-000011
FF-SHIPMENT-000011,Delivery Confirmed,2023-02-06T08:35:00Z,engineering_execution,FF-R-00002128,FF-LOGISTICS-009,"[""FF-SALESORDER-000011"",""FF-SHIPMENT-000011"",""FF-SERIALUNIT-000011"",""FF-PACKAGE-000011""]",FF-SALESORDER-000011
FF-SHIPMENT-000011,Invoice Issued,2023-02-07T07:36:00Z,supply_posting,FF-R-00002290,FF-FINANCE-015,"[""FF-SALESORDER-000011"",""FF-INVOICE-000011"",""FF-SHIPMENT-000011""]",FF-SALESORDER-000011
FF-SHIPMENT-000012,Shipment Planned,2023-02-06T08:34:00Z,fulfilment_record,FF-R-00002123,FF-LOGISTICS-007,"[""FF-SALESORDER-000012"",""FF-SHIPMENT-000012"",""FF-SERIALUNIT-000012"",""FF-PACKAGE-000012""]",FF-SALESORDER-000012
FF-SHIPMENT-000012,Package Sealed,2023-02-07T07:35:00Z,finance_posting,FF-R-00002283,FF-LOGISTICS-001,"[""FF-SALESORDER-000012"",""FF-PACKAGE-000012"",""FF-SHIPMENT-000012"",""FF-SERIALUNIT-000012""]",FF-SALESORDER-000012
FF-SHIPMENT-000012,Shipment Dispatched,2023-02-08T07:36:00Z,commercial_document,FF-R-00002438,FF-LOGISTICS-004,"[""FF-SALESORDER-000012"",""FF-SHIPMENT-000012"",""FF-SERIALUNIT-000012"",""FF-PACKAGE-000012""]",FF-SALESORDER-000012
FF-SHIPMENT-000012,Delivery Confirmed,2023-02-09T07:37:00Z,engineering_execution,FF-R-00002624,FF-LOGISTICS-007,"[""FF-SALESORDER-000012"",""FF-SHIPMENT-000012"",""FF-SERIALUNIT-000012"",""FF-PACKAGE-000012""]",FF-SALESORDER-000012
FF-SHIPMENT-000012,Invoice Issued,2023-02-10T07:38:00Z,supply_posting,FF-R-00002787,FF-FINANCE-007,"[""FF-SALESORDER-000012"",""FF-INVOICE-000012"",""FF-SHIPMENT-000012""]",FF-SALESORDER-000012
FF-SHIPMENT-000013,Shipment Planned,2023-01-27T07:22:00Z,fulfilment_record,FF-R-00001072,FF-LOGISTICS-005,"[""FF-SALESORDER-000013"",""FF-SHIPMENT-000013"",""FF-SERIALUNIT-000013"",""FF-PACKAGE-000013""]",FF-SALESORDER-000013
FF-SHIPMENT-000013,Package Sealed,2023-01-30T08:35:00Z,finance_posting,FF-R-00001303,FF-LOGISTICS-008,"[""FF-SALESORDER-000013"",""FF-PACKAGE-000013"",""FF-SHIPMENT-000013"",""FF-SERIALUNIT-000013""]",FF-SALESORDER-000013
FF-SHIPMENT-000013,Shipment Dispatched,2023-01-31T07:36:00Z,commercial_document,FF-R-00001411,FF-LOGISTICS-002,"[""FF-SALESORDER-000013"",""FF-SHIPMENT-000013"",""FF-SERIALUNIT-000013"",""FF-PACKAGE-000013""]",FF-SALESORDER-000013
FF-SHIPMENT-000013,Delivery Confirmed,2023-02-01T07:37:00Z,engineering_execution,FF-R-00001549,FF-LOGISTICS-005,"[""FF-SALESORDER-000013"",""FF-SHIPMENT-000013"",""FF-SERIALUNIT-000013"",""FF-PACKAGE-000013""]",FF-SALESORDER-000013
FF-SHIPMENT-000013,Invoice Issued,2023-02-02T07:38:00Z,supply_posting,FF-R-00001713,FF-FINANCE-014,"[""FF-SALESORDER-000013"",""FF-INVOICE-000013"",""FF-SHIPMENT-000013""]",FF-SALESORDER-000013
FF-SHIPMENT-000014,Shipment Planned,2023-02-06T08:38:00Z,fulfilment_record,FF-R-00002136,FF-LOGISTICS-003,"[""FF-SALESORDER-000014"",""FF-SHIPMENT-000014"",""FF-SERIALUNIT-000014"",""FF-PACKAGE-000014""]",FF-SALESORDER-000014
FF-SHIPMENT-000014,Package Sealed,2023-02-07T07:35:00Z,finance_posting,FF-R-00002284,FF-LOGISTICS-006,"[""FF-SALESORDER-000014"",""FF-PACKAGE-000014"",""FF-SHIPMENT-000014"",""FF-SERIALUNIT-000014""]",FF-SALESORDER-000014
FF-SHIPMENT-000014,Shipment Dispatched,2023-02-08T07:54:00Z,commercial_document,FF-R-00002451,FF-LOGISTICS-009,"[""FF-SALESORDER-000014"",""FF-SHIPMENT-000014"",""FF-SERIALUNIT-000014"",""FF-PACKAGE-000014""]",FF-SALESORDER-000014
FF-SHIPMENT-000014,Delivery Confirmed,2023-02-09T09:35:00Z,engineering_execution,FF-R-00002666,FF-LOGISTICS-003,"[""FF-SALESORDER-000014"",""FF-SHIPMENT-000014"",""FF-SERIALUNIT-000014"",""FF-PACKAGE-000014""]",FF-SALESORDER-000014
FF-SHIPMENT-000014,Invoice Issued,2023-02-10T12:38:00Z,supply_posting,FF-R-00002860,FF-FINANCE-006,"[""FF-SALESORDER-000014"",""FF-INVOICE-000014"",""FF-SHIPMENT-000014""]",FF-SALESORDER-000014
FF-SHIPMENT-000015,Shipment Planned,2023-02-15T10:01:00Z,fulfilment_record,FF-R-00003488,FF-LOGISTICS-001,"[""FF-SALESORDER-000015"",""FF-SHIPMENT-000015"",""FF-SERIALUNIT-000015"",""FF-PACKAGE-000015""]",FF-SALESORDER-000015
FF-SHIPMENT-000015,Package Sealed,2023-02-17T08:05:00Z,finance_posting,FF-R-00003813,FF-LOGISTICS-004,"[""FF-SALESORDER-000015"",""FF-PACKAGE-000015"",""FF-SHIPMENT-000015"",""FF-SERIALUNIT-000015""]",FF-SALESORDER-000015
FF-SHIPMENT-000015,Shipment Dispatched,2023-02-20T08:06:00Z,commercial_document,FF-R-00004012,FF-LOGISTICS-007,"[""FF-SALESORDER-000015"",""FF-SHIPMENT-000015"",""FF-SERIALUNIT-000015"",""FF-PACKAGE-000015""]",FF-SALESORDER-000015
FF-SHIPMENT-000015,Delivery Confirmed,2023-02-22T08:07:00Z,engineering_execution,FF-R-00004546,FF-LOGISTICS-001,"[""FF-SALESORDER-000015"",""FF-SHIPMENT-000015"",""FF-SERIALUNIT-000015"",""FF-PACKAGE-000015""]",FF-SALESORDER-000015
FF-SHIPMENT-000015,Invoice Issued,2023-02-24T08:08:00Z,supply_posting,FF-R-00004933,FF-FINANCE-013,"[""FF-SALESORDER-000015"",""FF-INVOICE-000015"",""FF-SHIPMENT-000015""]",FF-SALESORDER-000015
FF-SHIPMENT-000016,Shipment Planned,2023-02-08T07:40:00Z,fulfilment_record,FF-R-00002447,FF-LOGISTICS-008,"[""FF-SALESORDER-000016"",""FF-SHIPMENT-000016"",""FF-SERIALUNIT-000016"",""FF-PACKAGE-000016""]",FF-SALESORDER-000016
FF-SHIPMENT-000016,Package Sealed,2023-02-09T09:51:00Z,finance_posting,FF-R-00002667,FF-LOGISTICS-002,"[""FF-SALESORDER-000016"",""FF-PACKAGE-000016"",""FF-SHIPMENT-000016"",""FF-SERIALUNIT-000016""]",FF-SALESORDER-000016
FF-SHIPMENT-000016,Shipment Dispatched,2023-02-10T13:24:00Z,commercial_document,FF-R-00002864,FF-LOGISTICS-005,"[""FF-SALESORDER-000016"",""FF-SHIPMENT-000016"",""FF-SERIALUNIT-000016"",""FF-PACKAGE-000016""]",FF-SALESORDER-000016
FF-SHIPMENT-000016,Delivery Confirmed,2023-02-13T08:43:00Z,engineering_execution,FF-R-00003098,FF-LOGISTICS-008,"[""FF-SALESORDER-000016"",""FF-SHIPMENT-000016"",""FF-SERIALUNIT-000016"",""FF-PACKAGE-000016""]",FF-SALESORDER-000016
FF-SHIPMENT-000016,Invoice Issued,2023-02-14T15:00:00Z,supply_posting,FF-R-00003312,FF-FINANCE-005,"[""FF-SALESORDER-000016"",""FF-INVOICE-000016"",""FF-SHIPMENT-000016""]",FF-SALESORDER-000016
FF-SHIPMENT-000017,Shipment Planned,2023-02-06T08:38:00Z,fulfilment_record,FF-R-00002137,FF-LOGISTICS-006,"[""FF-SALESORDER-000017"",""FF-SHIPMENT-000017"",""FF-SERIALUNIT-000017"",""FF-PACKAGE-000017""]",FF-SALESORDER-000017
FF-SHIPMENT-000017,Package Sealed,2023-02-07T09:47:00Z,finance_posting,FF-R-00002323,FF-LOGISTICS-009,"[""FF-SALESORDER-000017"",""FF-PACKAGE-000017"",""FF-SHIPMENT-000017"",""FF-SERIALUNIT-000017""]",FF-SALESORDER-000017
FF-SHIPMENT-000017,Shipment Dispatched,2023-02-08T12:18:00Z,commercial_document,FF-R-00002519,FF-LOGISTICS-003,"[""FF-SALESORDER-000017"",""FF-SHIPMENT-000017"",""FF-SERIALUNIT-000017"",""FF-PACKAGE-000017""]",FF-SALESORDER-000017
FF-SHIPMENT-000017,Delivery Confirmed,2023-02-09T16:11:00Z,engineering_execution,FF-R-00002703,FF-LOGISTICS-006,"[""FF-SALESORDER-000017"",""FF-SHIPMENT-000017"",""FF-SERIALUNIT-000017"",""FF-PACKAGE-000017""]",FF-SALESORDER-000017
FF-SHIPMENT-000017,Invoice Issued,2023-02-13T08:42:00Z,supply_posting,FF-R-00003093,FF-FINANCE-012,"[""FF-SALESORDER-000017"",""FF-INVOICE-000017"",""FF-SHIPMENT-000017""]",FF-SALESORDER-000017
FF-SHIPMENT-000018,Shipment Planned,2023-02-02T07:42:00Z,fulfilment_record,FF-R-00001717,FF-LOGISTICS-004,"[""FF-SALESORDER-000018"",""FF-SHIPMENT-000018"",""FF-SERIALUNIT-000018"",""FF-PACKAGE-000018""]",FF-SALESORDER-000018
FF-SHIPMENT-000018,Package Sealed,2023-02-03T10:28:00Z,finance_posting,FF-R-00001898,FF-LOGISTICS-007,"[""FF-SALESORDER-000018"",""FF-PACKAGE-000018"",""FF-SHIPMENT-000018"",""FF-SERIALUNIT-000018""]",FF-SALESORDER-000018
FF-SHIPMENT-000018,Shipment Dispatched,2023-02-06T08:41:00Z,commercial_document,FF-R-00002144,FF-LOGISTICS-001,"[""FF-SALESORDER-000018"",""FF-SHIPMENT-000018"",""FF-SERIALUNIT-000018"",""FF-PACKAGE-000018""]",FF-SALESORDER-000018
FF-SHIPMENT-000018,Delivery Confirmed,2023-02-07T14:11:00Z,engineering_execution,FF-R-00002355,FF-LOGISTICS-004,"[""FF-SALESORDER-000018"",""FF-SHIPMENT-000018"",""FF-SERIALUNIT-000018"",""FF-PACKAGE-000018""]",FF-SALESORDER-000018
FF-SHIPMENT-000018,Invoice Issued,2023-02-09T08:43:00Z,supply_posting,FF-R-00002661,FF-FINANCE-004,"[""FF-SALESORDER-000018"",""FF-INVOICE-000018"",""FF-SHIPMENT-000018""]",FF-SALESORDER-000018
FF-SHIPMENT-000019,Shipment Planned,2023-02-06T08:40:00Z,fulfilment_record,FF-R-00002141,FF-LOGISTICS-002,"[""FF-SALESORDER-000019"",""FF-SHIPMENT-000019"",""FF-SERIALUNIT-000019"",""FF-PACKAGE-000019""]",FF-SALESORDER-000019
FF-SHIPMENT-000019,Package Sealed,2023-02-07T13:03:00Z,finance_posting,FF-R-00002346,FF-LOGISTICS-005,"[""FF-SALESORDER-000019"",""FF-PACKAGE-000019"",""FF-SHIPMENT-000019"",""FF-SERIALUNIT-000019""]",FF-SALESORDER-000019
FF-SHIPMENT-000019,Shipment Dispatched,2023-02-08T18:48:00Z,commercial_document,FF-R-00002561,FF-LOGISTICS-008,"[""FF-SALESORDER-000019"",""FF-SHIPMENT-000019"",""FF-SERIALUNIT-000019"",""FF-PACKAGE-000019""]",FF-SALESORDER-000019
FF-SHIPMENT-000019,Delivery Confirmed,2023-02-10T07:43:00Z,engineering_execution,FF-R-00002794,FF-LOGISTICS-002,"[""FF-SALESORDER-000019"",""FF-SHIPMENT-000019"",""FF-SERIALUNIT-000019"",""FF-PACKAGE-000019""]",FF-SALESORDER-000019
FF-SHIPMENT-000019,Invoice Issued,2023-02-13T08:44:00Z,supply_posting,FF-R-00003102,FF-FINANCE-011,"[""FF-SALESORDER-000019"",""FF-INVOICE-000019"",""FF-SHIPMENT-000019""]",FF-SALESORDER-000019
FF-SHIPMENT-000020,Shipment Planned,2023-02-27T08:11:00Z,fulfilment_record,FF-R-00005149,FF-LOGISTICS-009,"[""FF-SALESORDER-000020"",""FF-SHIPMENT-000020"",""FF-SERIALUNIT-000020"",""FF-PACKAGE-000020""]",FF-SALESORDER-000020
FF-SHIPMENT-000020,Package Sealed,2023-02-27T09:26:00Z,finance_posting,FF-R-00005280,FF-LOGISTICS-003,"[""FF-SALESORDER-000020"",""FF-PACKAGE-000020"",""FF-SHIPMENT-000020"",""FF-SERIALUNIT-000020""]",FF-SALESORDER-000020
FF-SHIPMENT-000020,Shipment Dispatched,2023-02-27T12:03:00Z,commercial_document,FF-R-00005300,FF-LOGISTICS-006,"[""FF-SALESORDER-000020"",""FF-SHIPMENT-000020"",""FF-SERIALUNIT-000020"",""FF-PACKAGE-000020""]",FF-SALESORDER-000020
