case_id,activity,timestamp,source_table,source_record_id,actor,object_refs,primary_case_id
PF-INSPECTION-000006,Inspection Performed,2023-02-07T07:36:00Z,wf_activity_history,WF-0000001920,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000006"",""PF-INSPECTION-000006"",""PF-PERMIT-000006"",""PF-CONTRACTOR-000006""]",PF-PERMITAPPLICATION-000006
PF-INSPECTION-000006,Inspection Passed,2023-02-08T07:37:00Z,wf_task_history,WF-0000002052,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000006"",""PF-INSPECTION-000006"",""PF-PERMIT-000006"",""PF-CONTRACTOR-000006""]",PF-PERMITAPPLICATION-000006
PF-INSPECTION-000007,Inspection Requested,2023-02-08T07:35:00Z,wf_form_submission,WF-0000002051,PF-INSPECTOR-014,"[""PF-PERMITAPPLICATION-000007"",""PF-INSPECTION-000007"",""PF-PERMIT-000007"",""PF-CONTRACTOR-000007""]",PF-PERMITAPPLICATION-000007
PF-INSPECTION-000007,Inspection Scheduled,2023-02-09T07:36:00Z,wf_external_task,WF-0000002225,PF-INSPECTOR-002,"[""PF-PERMITAPPLICATION-000007"",""PF-INSPECTION-000007"",""PF-PERMIT-000007"",""PF-CONTRACTOR-000007""]",PF-PERMITAPPLICATION-000007
PF-INSPECTION-000007,Inspection Performed,2023-02-10T07:37:00Z,wf_activity_history,WF-0000002379,PF-INSPECTOR-005,"[""PF-PERMITAPPLICATION-000007"",""PF-INSPECTION-000007"",""PF-PERMIT-000007"",""PF-CONTRACTOR-000007""]",PF-PERMITAPPLICATION-000007
PF-INSPECTION-000007,Inspection Passed,2023-02-13T08:38:00Z,wf_task_history,WF-0000002702,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000007"",""PF-INSPECTION-000007"",""PF-PERMIT-000007"",""PF-CONTRACTOR-000007""]",PF-PERMITAPPLICATION-000007
PF-INSPECTION-000008,Inspection Requested,2023-02-13T08:36:00Z,wf_form_submission,WF-0000002695,PF-INSPECTOR-006,"[""PF-PERMITAPPLICATION-000008"",""PF-INSPECTION-000008"",""PF-PERMIT-000008"",""PF-CONTRACTOR-000008""]",PF-PERMITAPPLICATION-000008
PF-INSPECTION-000008,Inspection Scheduled,2023-02-14T07:37:00Z,wf_external_task,WF-0000002818,PF-INSPECTOR-009,"[""PF-PERMITAPPLICATION-000008"",""PF-INSPECTION-000008"",""PF-PERMIT-000008"",""PF-CONTRACTOR-000008""]",PF-PERMITAPPLICATION-000008
PF-INSPECTION-000008,Inspection Performed,2023-02-15T07:38:00Z,wf_activity_history,WF-0000002999,PF-INSPECTOR-012,"[""PF-PERMITAPPLICATION-000008"",""PF-INSPECTION-000008"",""PF-PERMIT-000008"",""PF-CONTRACTOR-000008""]",PF-PERMITAPPLICATION-000008
PF-INSPECTION-000008,Inspection Passed,2023-02-16T07:01:00Z,wf_task_history,WF-0000003174,PF-INSPECTOR-015,"[""PF-PERMITAPPLICATION-000008"",""PF-INSPECTION-000008"",""PF-PERMIT-000008"",""PF-CONTRACTOR-000008""]",PF-PERMITAPPLICATION-000008
PF-INSPECTION-000009,Inspection Requested,2023-02-14T13:01:00Z,wf_form_submission,WF-0000002882,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000009"",""PF-INSPECTION-000009"",""PF-PERMIT-000009"",""PF-CONTRACTOR-000009""]",PF-PERMITAPPLICATION-000009
PF-INSPECTION-000009,Inspection Scheduled,2023-02-15T11:17:00Z,wf_external_task,WF-0000003096,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000009"",""PF-INSPECTION-000009"",""PF-PERMIT-000009"",""PF-CONTRACTOR-000009""]",PF-PERMITAPPLICATION-000009
PF-INSPECTION-000009,Inspection Performed,2023-02-16T10:55:00Z,wf_activity_history,WF-0000003293,PF-INSPECTOR-004,"[""PF-PERMITAPPLICATION-000009"",""PF-INSPECTION-000009"",""PF-PERMIT-000009"",""PF-CONTRACTOR-000009""]",PF-PERMITAPPLICATION-000009
PF-INSPECTION-000009,Inspection Passed,2023-02-17T11:55:00Z,wf_task_history,WF-0000003501,PF-INSPECTOR-007,"[""PF-PERMITAPPLICATION-000009"",""PF-INSPECTION-000009"",""PF-PERMIT-000009"",""PF-CONTRACTOR-000009""]",PF-PERMITAPPLICATION-000009
PF-INSPECTION-000010,Inspection Requested,2023-02-17T07:44:00Z,wf_form_submission,WF-0000003427,PF-INSPECTOR-005,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Scheduled,2023-02-20T08:00:00Z,wf_external_task,WF-0000003582,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Performed,2023-02-21T14:33:00Z,wf_activity_history,WF-0000003983,PF-INSPECTOR-011,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Failed,2023-02-23T08:02:00Z,wf_message_delivery,WF-0000004365,PF-INSPECTOR-002,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Violation Opened,2023-02-27T08:04:00Z,wf_external_task,WF-0000004746,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000010"",""PF-VIOLATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Violation Remediated,2023-03-01T08:05:00Z,wf_activity_history,WF-0000005371,PF-INSPECTOR-011,"[""PF-PERMITAPPLICATION-000010"",""PF-VIOLATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Requested,2023-03-02T18:05:00Z,wf_form_submission,WF-0000005718,PF-INSPECTOR-005,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Scheduled,2023-03-06T08:07:00Z,wf_external_task,WF-0000006074,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Performed,2023-03-08T08:08:00Z,wf_activity_history,WF-0000006694,PF-INSPECTOR-011,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000010,Inspection Passed,2023-03-10T08:09:00Z,wf_task_history,WF-0000007167,PF-INSPECTOR-014,"[""PF-PERMITAPPLICATION-000010"",""PF-INSPECTION-000010"",""PF-PERMIT-000010"",""PF-CONTRACTOR-000010""]",PF-PERMITAPPLICATION-000010
PF-INSPECTION-000011,Inspection Requested,2023-02-27T08:42:00Z,wf_form_submission,WF-0000004927,PF-INSPECTOR-012,"[""PF-PERMITAPPLICATION-000011"",""PF-INSPECTION-000011"",""PF-PERMIT-000011"",""PF-CONTRACTOR-000011""]",PF-PERMITAPPLICATION-000011
PF-INSPECTION-000011,Inspection Scheduled,2023-02-28T12:51:00Z,wf_external_task,WF-0000005184,PF-INSPECTOR-015,"[""PF-PERMITAPPLICATION-000011"",""PF-INSPECTION-000011"",""PF-PERMIT-000011"",""PF-CONTRACTOR-000011""]",PF-PERMITAPPLICATION-000011
PF-INSPECTION-000011,Inspection Performed,2023-03-01T18:22:00Z,wf_activity_history,WF-0000005518,PF-INSPECTOR-003,"[""PF-PERMITAPPLICATION-000011"",""PF-INSPECTION-000011"",""PF-PERMIT-000011"",""PF-CONTRACTOR-000011""]",PF-PERMITAPPLICATION-000011
PF-INSPECTION-000011,Inspection Passed,2023-03-03T07:00:00Z,wf_task_history,WF-0000005740,PF-INSPECTOR-006,"[""PF-PERMITAPPLICATION-000011"",""PF-INSPECTION-000011"",""PF-PERMIT-000011"",""PF-CONTRACTOR-000011""]",PF-PERMITAPPLICATION-000011
PF-INSPECTION-000012,Inspection Requested,2023-02-23T08:40:00Z,wf_form_submission,WF-0000004405,PF-INSPECTOR-004,"[""PF-PERMITAPPLICATION-000012"",""PF-INSPECTION-000012"",""PF-PERMIT-000012"",""PF-CONTRACTOR-000012""]",PF-PERMITAPPLICATION-000012
PF-INSPECTION-000012,Inspection Scheduled,2023-02-24T11:47:00Z,wf_external_task,WF-0000004639,PF-INSPECTOR-007,"[""PF-PERMITAPPLICATION-000012"",""PF-INSPECTION-000012"",""PF-PERMIT-000012"",""PF-CONTRACTOR-000012""]",PF-PERMITAPPLICATION-000012
PF-INSPECTION-000012,Inspection Performed,2023-02-27T08:42:00Z,wf_activity_history,WF-0000004928,PF-INSPECTOR-010,"[""PF-PERMITAPPLICATION-000012"",""PF-INSPECTION-000012"",""PF-PERMIT-000012"",""PF-CONTRACTOR-000012""]",PF-PERMITAPPLICATION-000012
PF-INSPECTION-000012,Inspection Passed,2023-02-28T14:33:00Z,wf_task_history,WF-0000005198,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000012"",""PF-INSPECTION-000012"",""PF-PERMIT-000012"",""PF-CONTRACTOR-000012""]",PF-PERMITAPPLICATION-000012
PF-INSPECTION-000013,Inspection Requested,2023-02-23T08:01:00Z,wf_form_submission,WF-0000004362,PF-INSPECTOR-011,"[""PF-PERMITAPPLICATION-000013"",""PF-INSPECTION-000013"",""PF-PERMIT-000013"",""PF-CONTRACTOR-000013""]",PF-PERMITAPPLICATION-000013
PF-INSPECTION-000013,Inspection Scheduled,2023-02-24T17:10:00Z,wf_external_task,WF-0000004672,PF-INSPECTOR-014,"[""PF-PERMITAPPLICATION-000013"",""PF-INSPECTION-000013"",""PF-PERMIT-000013"",""PF-CONTRACTOR-000013""]",PF-PERMITAPPLICATION-000013
PF-INSPECTION-000013,Inspection Performed,2023-02-27T08:03:00Z,wf_activity_history,WF-0000004740,PF-INSPECTOR-002,"[""PF-PERMITAPPLICATION-000013"",""PF-INSPECTION-000013"",""PF-PERMIT-000013"",""PF-CONTRACTOR-000013""]",PF-PERMITAPPLICATION-000013
PF-INSPECTION-000013,Inspection Passed,2023-03-01T08:04:00Z,wf_task_history,WF-0000005368,PF-INSPECTOR-005,"[""PF-PERMITAPPLICATION-000013"",""PF-INSPECTION-000013"",""PF-PERMIT-000013"",""PF-CONTRACTOR-000013""]",PF-PERMITAPPLICATION-000013
PF-INSPECTION-000014,Inspection Requested,2023-02-15T07:42:00Z,wf_form_submission,WF-0000003005,PF-INSPECTOR-003,"[""PF-PERMITAPPLICATION-000014"",""PF-INSPECTION-000014"",""PF-PERMIT-000014"",""PF-CONTRACTOR-000014""]",PF-PERMITAPPLICATION-000014
PF-INSPECTION-000014,Inspection Scheduled,2023-02-16T14:03:00Z,wf_external_task,WF-0000003301,PF-INSPECTOR-006,"[""PF-PERMITAPPLICATION-000014"",""PF-INSPECTION-000014"",""PF-PERMIT-000014"",""PF-CONTRACTOR-000014""]",PF-PERMITAPPLICATION-000014
PF-INSPECTION-000014,Inspection Performed,2023-02-20T08:44:00Z,wf_activity_history,WF-0000003784,PF-INSPECTOR-009,"[""PF-PERMITAPPLICATION-000014"",""PF-INSPECTION-000014"",""PF-PERMIT-000014"",""PF-CONTRACTOR-000014""]",PF-PERMITAPPLICATION-000014
PF-INSPECTION-000014,Inspection Passed,2023-02-21T17:49:00Z,wf_task_history,WF-0000004019,PF-INSPECTOR-012,"[""PF-PERMITAPPLICATION-000014"",""PF-INSPECTION-000014"",""PF-PERMIT-000014"",""PF-CONTRACTOR-000014""]",PF-PERMITAPPLICATION-000014
PF-INSPECTION-000015,Inspection Requested,2023-02-20T08:03:00Z,wf_form_submission,WF-0000003596,PF-INSPECTOR-010,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Scheduled,2023-02-22T08:04:00Z,wf_external_task,WF-0000004136,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Performed,2023-02-24T08:05:00Z,wf_activity_history,WF-0000004559,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Failed,2023-02-27T08:06:00Z,wf_message_delivery,WF-0000004753,PF-INSPECTOR-007,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Violation Opened,2023-03-03T07:08:00Z,wf_external_task,WF-0000005753,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000015"",""PF-VIOLATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Violation Remediated,2023-03-03T08:50:00Z,wf_activity_history,WF-0000005889,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000015"",""PF-VIOLATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Requested,2023-03-06T08:10:00Z,wf_form_submission,WF-0000006091,PF-INSPECTOR-010,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Scheduled,2023-03-06T08:44:00Z,wf_external_task,WF-0000006249,PF-INSPECTOR-013,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Performed,2023-03-06T10:40:00Z,wf_activity_history,WF-0000006270,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000015,Inspection Passed,2023-03-06T13:58:00Z,wf_task_history,WF-0000006289,PF-INSPECTOR-004,"[""PF-PERMITAPPLICATION-000015"",""PF-INSPECTION-000015"",""PF-PERMIT-000015"",""PF-CONTRACTOR-000015""]",PF-PERMITAPPLICATION-000015
PF-INSPECTION-000016,Inspection Requested,2023-02-17T07:44:00Z,wf_form_submission,WF-0000003428,PF-INSPECTOR-002,"[""PF-PERMITAPPLICATION-000016"",""PF-INSPECTION-000016"",""PF-PERMIT-000016"",""PF-CONTRACTOR-000016""]",PF-PERMITAPPLICATION-000016
PF-INSPECTION-000016,Inspection Scheduled,2023-02-20T08:00:00Z,wf_external_task,WF-0000003583,PF-INSPECTOR-005,"[""PF-PERMITAPPLICATION-000016"",""PF-INSPECTION-000016"",""PF-PERMIT-000016"",""PF-CONTRACTOR-000016""]",PF-PERMITAPPLICATION-000016
PF-INSPECTION-000016,Inspection Performed,2023-02-21T18:57:00Z,wf_activity_history,WF-0000004032,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000016"",""PF-INSPECTION-000016"",""PF-PERMIT-000016"",""PF-CONTRACTOR-000016""]",PF-PERMITAPPLICATION-000016
PF-INSPECTION-000016,Inspection Passed,2023-02-23T07:16:00Z,wf_task_history,WF-0000004308,PF-INSPECTOR-011,"[""PF-PERMITAPPLICATION-000016"",""PF-INSPECTION-000016"",""PF-PERMIT-000016"",""PF-CONTRACTOR-000016""]",PF-PERMITAPPLICATION-000016
PF-INSPECTION-000017,Inspection Requested,2023-03-07T08:10:00Z,wf_form_submission,WF-0000006438,PF-INSPECTOR-009,"[""PF-PERMITAPPLICATION-000017"",""PF-INSPECTION-000017"",""PF-PERMIT-000017"",""PF-CONTRACTOR-000017""]",PF-PERMITAPPLICATION-000017
PF-INSPECTION-000017,Inspection Scheduled,2023-03-07T10:12:00Z,wf_external_task,WF-0000006472,PF-INSPECTOR-012,"[""PF-PERMITAPPLICATION-000017"",""PF-INSPECTION-000017"",""PF-PERMIT-000017"",""PF-CONTRACTOR-000017""]",PF-PERMITAPPLICATION-000017
PF-INSPECTION-000017,Inspection Performed,2023-03-07T13:36:00Z,wf_activity_history,WF-0000006496,PF-INSPECTOR-015,"[""PF-PERMITAPPLICATION-000017"",""PF-INSPECTION-000017"",""PF-PERMIT-000017"",""PF-CONTRACTOR-000017""]",PF-PERMITAPPLICATION-000017
PF-INSPECTION-000017,Inspection Passed,2023-03-07T18:22:00Z,wf_task_history,WF-0000006567,PF-INSPECTOR-003,"[""PF-PERMITAPPLICATION-000017"",""PF-INSPECTION-000017"",""PF-PERMIT-000017"",""PF-CONTRACTOR-000017""]",PF-PERMITAPPLICATION-000017
PF-INSPECTION-000018,Inspection Requested,2023-02-16T08:58:00Z,wf_form_submission,WF-0000003286,PF-INSPECTOR-001,"[""PF-PERMITAPPLICATION-000018"",""PF-INSPECTION-000018"",""PF-PERMIT-000018"",""PF-CONTRACTOR-000018""]",PF-PERMITAPPLICATION-000018
PF-INSPECTION-000018,Inspection Scheduled,2023-02-20T08:02:00Z,wf_external_task,WF-0000003592,PF-INSPECTOR-004,"[""PF-PERMITAPPLICATION-000018"",""PF-INSPECTION-000018"",""PF-PERMIT-000018"",""PF-CONTRACTOR-000018""]",PF-PERMITAPPLICATION-000018
PF-INSPECTION-000018,Inspection Performed,2023-02-22T08:03:00Z,wf_activity_history,WF-0000004135,PF-INSPECTOR-007,"[""PF-PERMITAPPLICATION-000018"",""PF-INSPECTION-000018"",""PF-PERMIT-000018"",""PF-CONTRACTOR-000018""]",PF-PERMITAPPLICATION-000018
PF-INSPECTION-000018,Inspection Passed,2023-02-24T08:04:00Z,wf_task_history,WF-0000004558,PF-INSPECTOR-010,"[""PF-PERMITAPPLICATION-000018"",""PF-INSPECTION-000018"",""PF-PERMIT-000018"",""PF-CONTRACTOR-000018""]",PF-PERMITAPPLICATION-000018
PF-INSPECTION-000019,Inspection Requested,2023-03-06T08:09:00Z,wf_form_submission,WF-0000006085,PF-INSPECTOR-008,"[""PF-PERMITAPPLICATION-000019"",""PF-INSPECTION-000019"",""PF-PERMIT-000019"",""PF-CONTRACTOR-000019""]",PF-PERMITAPPLICATION-000019
