case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
PC-PURCHASEREQUISITION-000039,Invoice Posted,2023-01-15T21:25:00Z,invoice_header,APP-0000001115,USR-068,"[""PC-PURCHASEREQUISITION-000039"",""PC-RFQ-000039"",""PC-MATERIAL-000039""]"
PC-PURCHASEREQUISITION-000010,Goods Receipt Reversed,2023-01-16T08:14:00Z,accounting_header,APP-0000001152,USR-072,"[""PC-PURCHASEREQUISITION-000010"",""PC-ADVANCESHIPPINGNOTICE-000010"",""PC-PAYMENTPROPOSAL-000010""]"
PC-PURCHASEREQUISITION-000023,Payment Executed,2023-01-16T09:19:00Z,goods_movement_header,APP-0000001164,USR-060,"[""PC-PURCHASEREQUISITION-000023"",""PC-GOODSRECEIPT-000023"",""PC-COSTCENTER-000023""]"
PC-PURCHASEREQUISITION-000046,Invoice Posted,2023-01-16T18:32:00Z,invoice_header,APP-0000001200,USR-060,"[""PC-PURCHASEREQUISITION-000046"",""PC-RFQ-000046"",""PC-MATERIAL-000046""]"
PC-PURCHASEREQUISITION-000015,Payment Reversed,2023-01-16T23:51:00Z,inspection_lot,APP-0000001217,USR-052,"[""PC-PURCHASEREQUISITION-000015"",""PC-INSPECTIONLOT-000015"",""PC-REQUISITIONITEM-000015""]"
PC-PURCHASEREQUISITION-000070,Goods Receipt Reversed,2023-01-17T00:45:00Z,accounting_header,APP-0000001229,USR-076,"[""PC-PURCHASEREQUISITION-000070"",""PC-ADVANCESHIPPINGNOTICE-000070"",""PC-PAYMENTPROPOSAL-000070""]"
PC-PURCHASEREQUISITION-000064,Stock Placed in Blocked Stock,2023-01-17T12:44:00Z,invoice_header,APP-0000001274,USR-106,"[""PC-PURCHASEREQUISITION-000064"",""PC-INVOICEITEM-000064"",""PC-SUPPLIERQUOTATION-000064""]"
PC-PURCHASEREQUISITION-000020,Goods Receipt Reversed,2023-01-17T14:14:00Z,accounting_header,APP-0000001277,USR-115,"[""PC-PURCHASEREQUISITION-000020"",""PC-ADVANCESHIPPINGNOTICE-000020"",""PC-PAYMENTPROPOSAL-000020""]"
PC-PURCHASEREQUISITION-000023,Supplier Unblocked,2023-01-17T15:24:00Z,req_header,APP-0000001286,USR-065,"[""PC-PURCHASEREQUISITION-000023"",""PC-PAYMENTPROPOSAL-000023"",""PC-PURCHASEORDER-000023""]"
PC-PURCHASEREQUISITION-000034,Payment Executed,2023-01-17T18:30:00Z,goods_movement_header,APP-0000001304,USR-120,"[""PC-PURCHASEREQUISITION-000034"",""PC-GOODSRECEIPT-000034"",""PC-COSTCENTER-000034""]"
PC-PURCHASEREQUISITION-000070,Quality Inspection Passed,2023-01-17T18:48:00Z,goods_movement_header,APP-0000001306,USR-079,"[""PC-PURCHASEREQUISITION-000070"",""PC-INSPECTIONLOT-000070"",""PC-REQUISITIONITEM-000070""]"
PC-PURCHASEREQUISITION-000052,Three-Way Match Passed,2023-01-18T00:40:00Z,payment_run,APP-0000001329,USR-037,"[""PC-PURCHASEREQUISITION-000052"",""PC-CONTRACT-000052"",""PC-GOODSMOVEMENT-000052""]"
PC-PURCHASEREQUISITION-000049,Invoice Blocked,2023-01-18T03:39:00Z,goods_movement_header,APP-0000001340,USR-115,"[""PC-PURCHASEREQUISITION-000049"",""PC-PURCHASEORDERITEM-000049"",""PC-INSPECTIONLOT-000049""]"
PC-PURCHASEREQUISITION-000025,Goods Receipt Reversed,2023-01-18T05:14:00Z,accounting_header,APP-0000001343,USR-073,"[""PC-PURCHASEREQUISITION-000025"",""PC-ADVANCESHIPPINGNOTICE-000025"",""PC-PAYMENTPROPOSAL-000025""]"
PC-PURCHASEREQUISITION-000061,Invoice Parked,2023-01-18T09:46:00Z,inspection_lot,APP-0000001367,USR-060,"[""PC-PURCHASEREQUISITION-000061"",""PC-REQUISITIONITEM-000061"",""PC-SUPPLIER-000061""]"
PC-PURCHASEREQUISITION-000079,Quality Inspection Started,2023-01-18T15:03:00Z,req_header,APP-0000001379,USR-104,"[""PC-PURCHASEREQUISITION-000079"",""PC-GOODSRECEIPT-000079"",""PC-COSTCENTER-000079""]"
PC-PURCHASEREQUISITION-000030,Payment Reversed,2023-01-18T20:51:00Z,inspection_lot,APP-0000001404,USR-053,"[""PC-PURCHASEREQUISITION-000030"",""PC-INSPECTIONLOT-000030"",""PC-REQUISITIONITEM-000030""]"
PC-PURCHASEREQUISITION-000045,Payment Executed,2023-01-19T03:41:00Z,goods_movement_header,APP-0000001439,USR-053,"[""PC-PURCHASEREQUISITION-000045"",""PC-GOODSRECEIPT-000045"",""PC-COSTCENTER-000045""]"
PC-PURCHASEREQUISITION-000053,Accounting Document Created,2023-01-19T09:46:00Z,accounting_header,APP-0000001465,USR-059,"[""PC-PURCHASEREQUISITION-000053"",""PC-MATERIAL-000053"",""PC-ACCOUNTINGDOCUMENT-000053""]"
PC-PURCHASEREQUISITION-000035,Payment Reversed,2023-01-19T11:51:00Z,inspection_lot,APP-0000001469,USR-011,"[""PC-PURCHASEREQUISITION-000035"",""PC-INSPECTIONLOT-000035"",""PC-REQUISITIONITEM-000035""]"
PC-PURCHASEREQUISITION-000066,Three-Way Match Failed,2023-01-20T00:02:00Z,req_header,APP-0000001513,USR-022,"[""PC-PURCHASEREQUISITION-000066"",""PC-PURCHASEORDER-000066"",""PC-GOODSRECEIPT-000066""]"
PC-PURCHASEREQUISITION-000046,Purchase Order Closed,2023-01-20T00:45:00Z,accounting_header,APP-0000001526,USR-073,"[""PC-PURCHASEREQUISITION-000046"",""PC-INVOICEITEM-000046"",""PC-SUPPLIERQUOTATION-000046""]"
PC-PURCHASEREQUISITION-000040,Goods Receipt Reversed,2023-01-20T02:14:00Z,accounting_header,APP-0000001529,USR-074,"[""PC-PURCHASEREQUISITION-000040"",""PC-ADVANCESHIPPINGNOTICE-000040"",""PC-PAYMENTPROPOSAL-000040""]"
PC-PURCHASEREQUISITION-000077,Invoice Received,2023-01-20T03:08:00Z,goods_movement_header,APP-0000001531,USR-077,"[""PC-PURCHASEREQUISITION-000077"",""PC-COSTCENTER-000077"",""PC-SCHEDULELINE-000077""]"
PC-PURCHASEREQUISITION-000052,Payment Reversed,2023-01-20T06:49:00Z,inspection_lot,APP-0000001553,USR-046,"[""PC-PURCHASEREQUISITION-000052"",""PC-INSPECTIONLOT-000052"",""PC-REQUISITIONITEM-000052""]"
PC-PURCHASEREQUISITION-000051,PO Item Final-Invoiced,2023-01-20T09:49:00Z,invoice_header,APP-0000001565,USR-030,"[""PC-PURCHASEREQUISITION-000051"",""PC-INVOICE-000051"",""PC-RFQ-000051""]"
PC-PURCHASEREQUISITION-000056,Payment Executed,2023-01-20T12:52:00Z,goods_movement_header,APP-0000001581,USR-113,"[""PC-PURCHASEREQUISITION-000056"",""PC-GOODSRECEIPT-000056"",""PC-COSTCENTER-000056""]"
PC-PURCHASEREQUISITION-000091,Quality Inspection Failed,2023-01-20T15:17:00Z,inspection_lot,APP-0000001583,USR-056,"[""PC-PURCHASEREQUISITION-000091"",""PC-INVOICE-000091"",""PC-RFQ-000091""]"
PC-PURCHASEREQUISITION-000045,Payment Reversed,2023-01-20T17:51:00Z,inspection_lot,APP-0000001597,USR-054,"[""PC-PURCHASEREQUISITION-000045"",""PC-INSPECTIONLOT-000045"",""PC-REQUISITIONITEM-000045""]"
PC-PURCHASEREQUISITION-000090,Stock Released from Blocked Stock,2023-01-21T00:18:00Z,accounting_header,APP-0000001618,USR-041,"[""PC-PURCHASEREQUISITION-000090"",""PC-ACCOUNTINGDOCUMENT-000090"",""PC-CONTRACT-000090""]"
PC-PURCHASEREQUISITION-000052,Supplier Unblocked,2023-01-21T06:00:00Z,req_header,APP-0000001641,USR-050,"[""PC-PURCHASEREQUISITION-000052"",""PC-PAYMENTPROPOSAL-000052"",""PC-PURCHASEORDER-000052""]"
PC-PURCHASEREQUISITION-000069,Payment Proposal Approved,2023-01-21T21:11:00Z,req_header,APP-0000001710,USR-079,"[""PC-PURCHASEREQUISITION-000069"",""PC-GOODSMOVEMENT-000069"",""PC-PAYMENT-000069""]"
PC-PURCHASEREQUISITION-000055,Payment Reversed,2023-01-21T23:51:00Z,inspection_lot,APP-0000001721,USR-097,"[""PC-PURCHASEREQUISITION-000055"",""PC-INSPECTIONLOT-000055"",""PC-REQUISITIONITEM-000055""]"
PC-PURCHASEREQUISITION-000083,Three-Way Match Failed,2023-01-22T03:19:00Z,req_header,APP-0000001740,USR-057,"[""PC-PURCHASEREQUISITION-000083"",""PC-PURCHASEORDER-000083"",""PC-GOODSRECEIPT-000083""]"
PC-PURCHASEREQUISITION-000113,Goods Receipt Posted,2023-01-22T03:34:00Z,invoice_header,APP-0000001743,USR-044,"[""PC-PURCHASEREQUISITION-000113"",""PC-MATERIAL-000113"",""PC-ACCOUNTINGDOCUMENT-000113""]"
PC-PURCHASEREQUISITION-000065,Purchase Order Closed,2023-01-22T09:11:00Z,accounting_header,APP-0000001765,USR-015,"[""PC-PURCHASEREQUISITION-000065"",""PC-INVOICEITEM-000065"",""PC-SUPPLIERQUOTATION-000065""]"
PC-PURCHASEREQUISITION-000091,Three-Way Match Passed,2023-01-22T21:26:00Z,payment_run,APP-0000001813,USR-065,"[""PC-PURCHASEREQUISITION-000091"",""PC-CONTRACT-000091"",""PC-GOODSMOVEMENT-000091""]"
PC-PURCHASEREQUISITION-000095,Invoice Posted,2023-01-22T21:28:00Z,invoice_header,APP-0000001814,USR-004,"[""PC-PURCHASEREQUISITION-000095"",""PC-RFQ-000095"",""PC-MATERIAL-000095""]"
PC-PURCHASEREQUISITION-000098,Invoice Parked,2023-01-23T00:30:00Z,inspection_lot,APP-0000001824,USR-054,"[""PC-PURCHASEREQUISITION-000098"",""PC-REQUISITIONITEM-000098"",""PC-SUPPLIER-000098""]"
PC-PURCHASEREQUISITION-000114,Quality Inspection Started,2023-01-23T00:38:00Z,req_header,APP-0000001825,USR-064,"[""PC-PURCHASEREQUISITION-000114"",""PC-GOODSRECEIPT-000114"",""PC-COSTCENTER-000114""]"
PC-PURCHASEREQUISITION-000070,Goods Receipt Reversed,2023-01-23T20:14:00Z,accounting_header,APP-0000001904,USR-076,"[""PC-PURCHASEREQUISITION-000070"",""PC-ADVANCESHIPPINGNOTICE-000070"",""PC-PAYMENTPROPOSAL-000070""]"
PC-PURCHASEREQUISITION-000115,Stock Placed in Blocked Stock,2023-01-23T21:42:00Z,invoice_header,APP-0000001916,USR-084,"[""PC-PURCHASEREQUISITION-000115"",""PC-INVOICEITEM-000115"",""PC-SUPPLIERQUOTATION-000115""]"
PC-PURCHASEREQUISITION-000095,Invoice Unblocked,2023-01-24T03:33:00Z,inspection_lot,APP-0000001941,USR-009,"[""PC-PURCHASEREQUISITION-000095"",""PC-SCHEDULELINE-000095"",""PC-INVOICE-000095""]"
PC-PURCHASEREQUISITION-000100,Three-Way Match Failed,2023-01-24T06:36:00Z,req_header,APP-0000001952,USR-092,"[""PC-PURCHASEREQUISITION-000100"",""PC-PURCHASEORDER-000100"",""PC-GOODSRECEIPT-000100""]"
PC-PURCHASEREQUISITION-000075,Goods Receipt Reversed,2023-01-24T11:14:00Z,accounting_header,APP-0000001966,USR-034,"[""PC-PURCHASEREQUISITION-000075"",""PC-ADVANCESHIPPINGNOTICE-000075"",""PC-PAYMENTPROPOSAL-000075""]"
PC-PURCHASEREQUISITION-000090,Payment Proposal Approved,2023-01-24T12:32:00Z,req_header,APP-0000001977,USR-055,"[""PC-PURCHASEREQUISITION-000090"",""PC-GOODSMOVEMENT-000090"",""PC-PAYMENT-000090""]"
PC-PURCHASEREQUISITION-000085,PO Item Final-Invoiced,2023-01-24T15:30:00Z,invoice_header,APP-0000001992,USR-100,"[""PC-PURCHASEREQUISITION-000085"",""PC-INVOICE-000085"",""PC-RFQ-000085""]"
PC-PURCHASEREQUISITION-000089,Payment Executed,2023-01-24T15:32:00Z,goods_movement_header,APP-0000001993,USR-039,"[""PC-PURCHASEREQUISITION-000089"",""PC-GOODSRECEIPT-000089"",""PC-COSTCENTER-000089""]"
PC-PURCHASEREQUISITION-000107,Invoice Changed,2023-01-24T15:41:00Z,accounting_header,APP-0000001994,USR-082,"[""PC-PURCHASEREQUISITION-000107"",""PC-SUPPLIERQUOTATION-000107"",""PC-ADVANCESHIPPINGNOTICE-000107""]"
PC-PURCHASEREQUISITION-000109,Invoice Posted,2023-01-24T15:42:00Z,invoice_header,APP-0000001995,USR-115,"[""PC-PURCHASEREQUISITION-000109"",""PC-RFQ-000109"",""PC-MATERIAL-000109""]"
PC-PURCHASEREQUISITION-000132,Goods Receipt Reversed,2023-01-24T18:01:00Z,accounting_header,APP-0000001997,USR-114,"[""PC-PURCHASEREQUISITION-000132"",""PC-ADVANCESHIPPINGNOTICE-000132"",""PC-PAYMENTPROPOSAL-000132""]"
PC-PURCHASEREQUISITION-000084,Purchase Order Closed,2023-01-24T18:30:00Z,accounting_header,APP-0000002007,USR-084,"[""PC-PURCHASEREQUISITION-000084"",""PC-INVOICEITEM-000084"",""PC-SUPPLIERQUOTATION-000084""]"
PC-PURCHASEREQUISITION-000081,Supplier Unblocked,2023-01-24T21:29:00Z,req_header,APP-0000002018,USR-035,"[""PC-PURCHASEREQUISITION-000081"",""PC-PAYMENTPROPOSAL-000081"",""PC-PURCHASEORDER-000081""]"
PC-PURCHASEREQUISITION-000080,Goods Receipt Reversed,2023-01-25T02:14:00Z,accounting_header,APP-0000002034,USR-119,"[""PC-PURCHASEREQUISITION-000080"",""PC-ADVANCESHIPPINGNOTICE-000080"",""PC-PAYMENTPROPOSAL-000080""]"
PC-PURCHASEREQUISITION-000091,Payment Reversed,2023-01-25T03:35:00Z,inspection_lot,APP-0000002045,USR-074,"[""PC-PURCHASEREQUISITION-000091"",""PC-INSPECTIONLOT-000091"",""PC-REQUISITIONITEM-000091""]"
PC-PURCHASEREQUISITION-000130,Quality Inspection Failed,2023-01-25T12:03:00Z,inspection_lot,APP-0000002067,USR-084,"[""PC-PURCHASEREQUISITION-000130"",""PC-INVOICE-000130"",""PC-RFQ-000130""]"
PC-PURCHASEREQUISITION-000116,Invoice Posted,2023-01-25T12:49:00Z,invoice_header,APP-0000002078,USR-107,"[""PC-PURCHASEREQUISITION-000116"",""PC-RFQ-000116"",""PC-MATERIAL-000116""]"
PC-PURCHASEREQUISITION-000085,Goods Receipt Reversed,2023-01-25T17:14:00Z,accounting_header,APP-0000002092,USR-077,"[""PC-PURCHASEREQUISITION-000085"",""PC-ADVANCESHIPPINGNOTICE-000085"",""PC-PAYMENTPROPOSAL-000085""]"
PC-PURCHASEREQUISITION-000118,Invoice Changed,2023-01-26T00:52:00Z,accounting_header,APP-0000002132,USR-015,"[""PC-PURCHASEREQUISITION-000118"",""PC-SUPPLIERQUOTATION-000118"",""PC-ADVANCESHIPPINGNOTICE-000118""]"
PC-PURCHASEREQUISITION-000104,Payment Proposal Approved,2023-01-26T06:46:00Z,req_header,APP-0000002155,USR-039,"[""PC-PURCHASEREQUISITION-000104"",""PC-GOODSMOVEMENT-000104"",""PC-PAYMENT-000104""]"
PC-PURCHASEREQUISITION-000090,Payment Reversed,2023-01-26T08:51:00Z,inspection_lot,APP-0000002159,USR-057,"[""PC-PURCHASEREQUISITION-000090"",""PC-INSPECTIONLOT-000090"",""PC-REQUISITIONITEM-000090""]"
PC-PURCHASEREQUISITION-000117,Three-Way Match Failed,2023-01-26T09:00:00Z,req_header,APP-0000002160,USR-127,"[""PC-PURCHASEREQUISITION-000117"",""PC-PURCHASEORDER-000117"",""PC-GOODSRECEIPT-000117""]"
PC-PURCHASEREQUISITION-000095,Payment Reversed,2023-01-26T23:51:00Z,inspection_lot,APP-0000002219,USR-015,"[""PC-PURCHASEREQUISITION-000095"",""PC-INSPECTIONLOT-000095"",""PC-REQUISITIONITEM-000095""]"
PC-PURCHASEREQUISITION-000118,Invoice Unblocked,2023-01-27T00:03:00Z,inspection_lot,APP-0000002220,USR-019,"[""PC-PURCHASEREQUISITION-000118"",""PC-SCHEDULELINE-000118"",""PC-INVOICE-000118""]"
PC-PURCHASEREQUISITION-000103,Purchase Order Closed,2023-01-27T03:49:00Z,accounting_header,APP-0000002242,USR-026,"[""PC-PURCHASEREQUISITION-000103"",""PC-INVOICEITEM-000103"",""PC-SUPPLIERQUOTATION-000103""]"
PC-PURCHASEREQUISITION-000111,Payment Executed,2023-01-27T09:01:00Z,goods_movement_header,APP-0000002254,USR-032,"[""PC-PURCHASEREQUISITION-000111"",""PC-GOODSRECEIPT-000111"",""PC-COSTCENTER-000111""]"
PC-PURCHASEREQUISITION-000129,Invoice Changed,2023-01-27T09:10:00Z,accounting_header,APP-0000002255,USR-075,"[""PC-PURCHASEREQUISITION-000129"",""PC-SUPPLIERQUOTATION-000129"",""PC-ADVANCESHIPPINGNOTICE-000129""]"
PC-PURCHASEREQUISITION-000100,Goods Receipt Reversed,2023-01-27T14:14:00Z,accounting_header,APP-0000002283,USR-078,"[""PC-PURCHASEREQUISITION-000100"",""PC-ADVANCESHIPPINGNOTICE-000100"",""PC-PAYMENTPROPOSAL-000100""]"
PC-PURCHASEREQUISITION-000125,Invoice Blocked,2023-01-27T15:09:00Z,goods_movement_header,APP-0000002285,USR-010,"[""PC-PURCHASEREQUISITION-000125"",""PC-PURCHASEORDERITEM-000125"",""PC-INSPECTIONLOT-000125""]"
PC-PURCHASEREQUISITION-000135,Invoice Parked,2023-01-27T15:14:00Z,inspection_lot,APP-0000002286,USR-048,"[""PC-PURCHASEREQUISITION-000135"",""PC-REQUISITIONITEM-000135"",""PC-SUPPLIER-000135""]"
PC-PURCHASEREQUISITION-000139,Invoice Received,2023-01-27T21:17:00Z,goods_movement_header,APP-0000002310,USR-115,"[""PC-PURCHASEREQUISITION-000139"",""PC-COSTCENTER-000139"",""PC-SCHEDULELINE-000139""]"
PC-PURCHASEREQUISITION-000141,PO Item Delivery Completed,2023-01-27T21:18:00Z,req_header,APP-0000002311,USR-021,"[""PC-PURCHASEREQUISITION-000141"",""PC-PAYMENT-000141"",""PC-PURCHASEORDERITEM-000141""]"
PC-PURCHASEREQUISITION-000118,Payment Proposal Approved,2023-01-28T00:07:00Z,req_header,APP-0000002323,USR-023,"[""PC-PURCHASEREQUISITION-000118"",""PC-GOODSMOVEMENT-000118"",""PC-PAYMENT-000118""]"
PC-PURCHASEREQUISITION-000149,Stock Placed in Blocked Stock,2023-01-28T03:23:00Z,invoice_header,APP-0000002336,USR-027,"[""PC-PURCHASEREQUISITION-000149"",""PC-INVOICEITEM-000149"",""PC-SUPPLIERQUOTATION-000149""]"
PC-PURCHASEREQUISITION-000105,Goods Receipt Reversed,2023-01-28T05:14:00Z,accounting_header,APP-0000002345,USR-036,"[""PC-PURCHASEREQUISITION-000105"",""PC-ADVANCESHIPPINGNOTICE-000105"",""PC-PAYMENTPROPOSAL-000105""]"
PC-PURCHASEREQUISITION-000156,Quality Inspection Started,2023-01-28T06:27:00Z,req_header,APP-0000002352,USR-016,"[""PC-PURCHASEREQUISITION-000156"",""PC-GOODSRECEIPT-000156"",""PC-COSTCENTER-000156""]"
PC-PURCHASEREQUISITION-000117,Payment Reversed,2023-01-28T09:08:00Z,inspection_lot,APP-0000002363,USR-008,"[""PC-PURCHASEREQUISITION-000117"",""PC-INSPECTIONLOT-000117"",""PC-REQUISITIONITEM-000117""]"
PC-PURCHASEREQUISITION-000110,Goods Receipt Reversed,2023-01-28T20:14:00Z,accounting_header,APP-0000002409,USR-121,"[""PC-PURCHASEREQUISITION-000110"",""PC-ADVANCESHIPPINGNOTICE-000110"",""PC-PAYMENTPROPOSAL-000110""]"
PC-PURCHASEREQUISITION-000116,Supplier Blocked,2023-01-29T00:10:00Z,payment_run,APP-0000002430,USR-121,"[""PC-PURCHASEREQUISITION-000116"",""PC-ACCOUNTINGDOCUMENT-000116"",""PC-CONTRACT-000116""]"
PC-PURCHASEREQUISITION-000170,Quality Inspection Started,2023-01-30T00:41:00Z,req_header,APP-0000002530,USR-127,"[""PC-PURCHASEREQUISITION-000170"",""PC-GOODSRECEIPT-000170"",""PC-COSTCENTER-000170""]"
PC-PURCHASEREQUISITION-000133,Payment Executed,2023-01-30T03:23:00Z,goods_movement_header,APP-0000002545,USR-025,"[""PC-PURCHASEREQUISITION-000133"",""PC-GOODSRECEIPT-000133"",""PC-COSTCENTER-000133""]"
PC-PURCHASEREQUISITION-000169,Quality Inspection Passed,2023-01-30T03:41:00Z,goods_movement_header,APP-0000002547,USR-111,"[""PC-PURCHASEREQUISITION-000169"",""PC-INSPECTIONLOT-000169"",""PC-REQUISITIONITEM-000169""]"
PC-PURCHASEREQUISITION-000166,Stock Released from Blocked Stock,2023-01-30T12:41:00Z,accounting_header,APP-0000002580,USR-063,"[""PC-PURCHASEREQUISITION-000166"",""PC-ACCOUNTINGDOCUMENT-000166"",""PC-CONTRACT-000166""]"
