case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
CS-POLICY-000010,Repair Reopened,2023-01-17T02:14:00Z,document_index,DOC-0000001228,INDEXER,"[""CS-POLICY-000010"",""CS-SETTLEMENT-000010""]"
CS-POLICY-000010,Claim Reopened,2023-01-17T02:51:00Z,document_index,DOC-0000001229,INDEXER,"[""CS-POLICY-000010"",""CS-CATASTROPHEEVENT-000010"",""CS-EXPOSURE-000010""]"
CS-POLICY-000053,Repair Reopened,2023-01-17T15:39:00Z,document_index,DOC-0000001286,INDEXER,"[""CS-POLICY-000053"",""CS-SETTLEMENT-000053""]"
CS-POLICY-000015,Payment Failed,2023-01-17T16:00:00Z,inbox_message,IN-0000001287,EXTERNAL,"[""CS-POLICY-000015"",""CS-EXPOSURE-000015""]"
CS-POLICY-000015,Payment Reissued,2023-01-17T16:37:00Z,document_index,DOC-0000001288,INDEXER,"[""CS-POLICY-000015"",""CS-DAMAGEITEM-000015"",""CS-REPAIRORDER-000015""]"
CS-POLICY-000015,Repair Reopened,2023-01-17T17:14:00Z,document_index,DOC-0000001289,INDEXER,"[""CS-POLICY-000015"",""CS-SETTLEMENT-000015""]"
CS-POLICY-000015,Claim Reopened,2023-01-17T17:51:00Z,document_index,DOC-0000001290,INDEXER,"[""CS-POLICY-000015"",""CS-CATASTROPHEEVENT-000015"",""CS-EXPOSURE-000015""]"
CS-POLICY-000049,Payment Failed,2023-01-18T03:39:00Z,inbox_message,IN-0000001340,EXTERNAL,"[""CS-POLICY-000049"",""CS-EXPOSURE-000049"",""CS-FRAUDCASE-000049""]"
CS-POLICY-000020,Payment Failed,2023-01-18T07:00:00Z,inbox_message,IN-0000001352,EXTERNAL,"[""CS-POLICY-000020"",""CS-EXPOSURE-000020""]"
CS-POLICY-000020,Payment Reissued,2023-01-18T07:37:00Z,document_index,DOC-0000001353,INDEXER,"[""CS-POLICY-000020"",""CS-DAMAGEITEM-000020"",""CS-REPAIRORDER-000020""]"
CS-POLICY-000020,Repair Reopened,2023-01-18T08:14:00Z,document_index,DOC-0000001354,INDEXER,"[""CS-POLICY-000020"",""CS-SETTLEMENT-000020"",""CS-INSPECTION-000020""]"
CS-POLICY-000020,Claim Reopened,2023-01-18T08:51:00Z,document_index,DOC-0000001355,INDEXER,"[""CS-POLICY-000020"",""CS-CATASTROPHEEVENT-000020""]"
CS-POLICY-000049,Payment Reissued,2023-01-18T09:40:00Z,document_index,DOC-0000001367,INDEXER,"[""CS-POLICY-000049"",""CS-DAMAGEITEM-000049""]"
CS-POLICY-000060,Repair Reopened,2023-01-18T12:46:00Z,document_index,DOC-0000001379,INDEXER,"[""CS-POLICY-000060"",""CS-SETTLEMENT-000060""]"
CS-POLICY-000025,Payment Failed,2023-01-18T22:00:00Z,inbox_message,IN-0000001414,EXTERNAL,"[""CS-POLICY-000025"",""CS-EXPOSURE-000025""]"
CS-POLICY-000025,Payment Reissued,2023-01-18T22:37:00Z,document_index,DOC-0000001415,INDEXER,"[""CS-POLICY-000025"",""CS-DAMAGEITEM-000025"",""CS-REPAIRORDER-000025""]"
CS-POLICY-000025,Repair Reopened,2023-01-18T23:14:00Z,document_index,DOC-0000001416,INDEXER,"[""CS-POLICY-000025"",""CS-SETTLEMENT-000025""]"
CS-POLICY-000025,Claim Reopened,2023-01-18T23:51:00Z,document_index,DOC-0000001417,INDEXER,"[""CS-POLICY-000025"",""CS-CATASTROPHEEVENT-000025"",""CS-EXPOSURE-000025""]"
CS-POLICY-000067,Repair Reopened,2023-01-19T09:00:00Z,document_index,DOC-0000001457,INDEXER,"[""CS-POLICY-000067"",""CS-SETTLEMENT-000067""]"
CS-POLICY-000030,Payment Failed,2023-01-19T13:00:00Z,inbox_message,IN-0000001479,EXTERNAL,"[""CS-POLICY-000030"",""CS-EXPOSURE-000030""]"
CS-POLICY-000030,Payment Reissued,2023-01-19T13:37:00Z,document_index,DOC-0000001480,INDEXER,"[""CS-POLICY-000030"",""CS-DAMAGEITEM-000030"",""CS-REPAIRORDER-000030""]"
CS-POLICY-000030,Repair Reopened,2023-01-19T14:14:00Z,document_index,DOC-0000001481,INDEXER,"[""CS-POLICY-000030"",""CS-SETTLEMENT-000030"",""CS-INSPECTION-000030""]"
CS-POLICY-000030,Claim Reopened,2023-01-19T14:51:00Z,document_index,DOC-0000001482,INDEXER,"[""CS-POLICY-000030"",""CS-CATASTROPHEEVENT-000030""]"
CS-POLICY-000035,Payment Failed,2023-01-20T04:00:00Z,inbox_message,IN-0000001543,EXTERNAL,"[""CS-POLICY-000035"",""CS-EXPOSURE-000035""]"
CS-POLICY-000035,Payment Reissued,2023-01-20T04:37:00Z,document_index,DOC-0000001544,INDEXER,"[""CS-POLICY-000035"",""CS-DAMAGEITEM-000035"",""CS-REPAIRORDER-000035""]"
CS-POLICY-000035,Repair Reopened,2023-01-20T05:14:00Z,document_index,DOC-0000001545,INDEXER,"[""CS-POLICY-000035"",""CS-SETTLEMENT-000035"",""CS-INSPECTION-000035""]"
CS-POLICY-000035,Claim Reopened,2023-01-20T05:51:00Z,document_index,DOC-0000001546,INDEXER,"[""CS-POLICY-000035"",""CS-CATASTROPHEEVENT-000035""]"
CS-POLICY-000074,Repair Reopened,2023-01-20T06:07:00Z,document_index,DOC-0000001547,INDEXER,"[""CS-POLICY-000074"",""CS-SETTLEMENT-000074""]"
CS-POLICY-000068,Payment Failed,2023-01-20T12:05:00Z,inbox_message,IN-0000001570,EXTERNAL,"[""CS-POLICY-000068"",""CS-EXPOSURE-000068""]"
CS-POLICY-000040,Payment Failed,2023-01-20T19:00:00Z,inbox_message,IN-0000001607,EXTERNAL,"[""CS-POLICY-000040"",""CS-EXPOSURE-000040""]"
CS-POLICY-000040,Payment Reissued,2023-01-20T19:37:00Z,document_index,DOC-0000001608,INDEXER,"[""CS-POLICY-000040"",""CS-DAMAGEITEM-000040""]"
CS-POLICY-000040,Repair Reopened,2023-01-20T20:14:00Z,document_index,DOC-0000001609,INDEXER,"[""CS-POLICY-000040"",""CS-SETTLEMENT-000040"",""CS-INSPECTION-000040""]"
CS-POLICY-000040,Claim Reopened,2023-01-20T20:51:00Z,document_index,DOC-0000001610,INDEXER,"[""CS-POLICY-000040"",""CS-CATASTROPHEEVENT-000040""]"
CS-POLICY-000081,Repair Reopened,2023-01-21T03:14:00Z,document_index,DOC-0000001637,INDEXER,"[""CS-POLICY-000081"",""CS-SETTLEMENT-000081"",""CS-INSPECTION-000081""]"
CS-POLICY-000072,Payment Reissued,2023-01-21T06:10:00Z,document_index,DOC-0000001649,INDEXER,"[""CS-POLICY-000072"",""CS-DAMAGEITEM-000072""]"
CS-POLICY-000049,Claim Reopened,2023-01-21T09:52:00Z,document_index,DOC-0000001669,INDEXER,"[""CS-POLICY-000049"",""CS-CATASTROPHEEVENT-000049"",""CS-EXPOSURE-000049""]"
CS-POLICY-000045,Payment Failed,2023-01-21T10:00:00Z,inbox_message,IN-0000001671,EXTERNAL,"[""CS-POLICY-000045"",""CS-EXPOSURE-000045"",""CS-FRAUDCASE-000045""]"
CS-POLICY-000045,Payment Reissued,2023-01-21T10:37:00Z,document_index,DOC-0000001672,INDEXER,"[""CS-POLICY-000045"",""CS-DAMAGEITEM-000045""]"
CS-POLICY-000045,Repair Reopened,2023-01-21T11:14:00Z,document_index,DOC-0000001673,INDEXER,"[""CS-POLICY-000045"",""CS-SETTLEMENT-000045""]"
CS-POLICY-000045,Claim Reopened,2023-01-21T11:51:00Z,document_index,DOC-0000001674,INDEXER,"[""CS-POLICY-000045"",""CS-CATASTROPHEEVENT-000045"",""CS-EXPOSURE-000045""]"
CS-POLICY-000088,Repair Reopened,2023-01-22T00:21:00Z,document_index,DOC-0000001732,INDEXER,"[""CS-POLICY-000088"",""CS-SETTLEMENT-000088""]"
CS-POLICY-000050,Payment Failed,2023-01-22T01:00:00Z,inbox_message,IN-0000001736,EXTERNAL,"[""CS-POLICY-000050"",""CS-EXPOSURE-000050""]"
CS-POLICY-000050,Payment Reissued,2023-01-22T01:37:00Z,document_index,DOC-0000001737,INDEXER,"[""CS-POLICY-000050"",""CS-DAMAGEITEM-000050"",""CS-REPAIRORDER-000050""]"
CS-POLICY-000050,Repair Reopened,2023-01-22T02:14:00Z,document_index,DOC-0000001738,INDEXER,"[""CS-POLICY-000050"",""CS-SETTLEMENT-000050"",""CS-INSPECTION-000050""]"
CS-POLICY-000050,Claim Reopened,2023-01-22T02:51:00Z,document_index,DOC-0000001739,INDEXER,"[""CS-POLICY-000050"",""CS-CATASTROPHEEVENT-000050""]"
CS-POLICY-000055,Payment Failed,2023-01-22T16:00:00Z,inbox_message,IN-0000001797,EXTERNAL,"[""CS-POLICY-000055"",""CS-EXPOSURE-000055"",""CS-FRAUDCASE-000055""]"
CS-POLICY-000055,Payment Reissued,2023-01-22T16:37:00Z,document_index,DOC-0000001798,INDEXER,"[""CS-POLICY-000055"",""CS-DAMAGEITEM-000055""]"
CS-POLICY-000055,Repair Reopened,2023-01-22T17:14:00Z,document_index,DOC-0000001799,INDEXER,"[""CS-POLICY-000055"",""CS-SETTLEMENT-000055""]"
CS-POLICY-000055,Claim Reopened,2023-01-22T17:51:00Z,document_index,DOC-0000001800,INDEXER,"[""CS-POLICY-000055"",""CS-CATASTROPHEEVENT-000055""]"
CS-POLICY-000087,Payment Failed,2023-01-22T21:24:00Z,inbox_message,IN-0000001821,EXTERNAL,"[""CS-POLICY-000087"",""CS-EXPOSURE-000087"",""CS-FRAUDCASE-000087""]"
CS-POLICY-000095,Repair Reopened,2023-01-22T21:28:00Z,document_index,DOC-0000001823,INDEXER,"[""CS-POLICY-000095"",""CS-SETTLEMENT-000095"",""CS-INSPECTION-000095""]"
CS-POLICY-000060,Payment Failed,2023-01-23T07:00:00Z,inbox_message,IN-0000001865,EXTERNAL,"[""CS-POLICY-000060"",""CS-EXPOSURE-000060"",""CS-FRAUDCASE-000060""]"
CS-POLICY-000060,Payment Reissued,2023-01-23T07:37:00Z,document_index,DOC-0000001866,INDEXER,"[""CS-POLICY-000060"",""CS-DAMAGEITEM-000060""]"
CS-POLICY-000060,Repair Reopened,2023-01-23T08:14:00Z,document_index,DOC-0000001867,INDEXER,"[""CS-POLICY-000060"",""CS-SETTLEMENT-000060""]"
CS-POLICY-000060,Claim Reopened,2023-01-23T08:51:00Z,document_index,DOC-0000001868,INDEXER,"[""CS-POLICY-000060"",""CS-CATASTROPHEEVENT-000060"",""CS-EXPOSURE-000060""]"
CS-POLICY-000102,Repair Reopened,2023-01-23T18:35:00Z,document_index,DOC-0000001911,INDEXER,"[""CS-POLICY-000102"",""CS-SETTLEMENT-000102"",""CS-INSPECTION-000102""]"
CS-POLICY-000065,Payment Failed,2023-01-23T22:00:00Z,inbox_message,IN-0000001926,EXTERNAL,"[""CS-POLICY-000065"",""CS-EXPOSURE-000065"",""CS-FRAUDCASE-000065""]"
CS-POLICY-000065,Payment Reissued,2023-01-23T22:37:00Z,document_index,DOC-0000001927,INDEXER,"[""CS-POLICY-000065"",""CS-DAMAGEITEM-000065""]"
CS-POLICY-000065,Repair Reopened,2023-01-23T23:14:00Z,document_index,DOC-0000001928,INDEXER,"[""CS-POLICY-000065"",""CS-SETTLEMENT-000065""]"
CS-POLICY-000065,Claim Reopened,2023-01-23T23:51:00Z,document_index,DOC-0000001929,INDEXER,"[""CS-POLICY-000065"",""CS-CATASTROPHEEVENT-000065""]"
CS-POLICY-000095,Payment Reissued,2023-01-24T03:33:00Z,document_index,DOC-0000001951,INDEXER,"[""CS-POLICY-000095"",""CS-DAMAGEITEM-000095"",""CS-REPAIRORDER-000095""]"
CS-POLICY-000070,Payment Failed,2023-01-24T13:00:00Z,inbox_message,IN-0000001987,EXTERNAL,"[""CS-POLICY-000070"",""CS-EXPOSURE-000070""]"
CS-POLICY-000070,Payment Reissued,2023-01-24T13:37:00Z,document_index,DOC-0000001988,INDEXER,"[""CS-POLICY-000070"",""CS-DAMAGEITEM-000070"",""CS-REPAIRORDER-000070""]"
CS-POLICY-000070,Repair Reopened,2023-01-24T14:14:00Z,document_index,DOC-0000001989,INDEXER,"[""CS-POLICY-000070"",""CS-SETTLEMENT-000070"",""CS-INSPECTION-000070""]"
CS-POLICY-000070,Claim Reopened,2023-01-24T14:51:00Z,document_index,DOC-0000001990,INDEXER,"[""CS-POLICY-000070"",""CS-CATASTROPHEEVENT-000070""]"
CS-POLICY-000109,Repair Reopened,2023-01-24T15:42:00Z,document_index,DOC-0000002006,INDEXER,"[""CS-POLICY-000109"",""CS-SETTLEMENT-000109""]"
CS-POLICY-000075,Payment Failed,2023-01-25T04:00:00Z,inbox_message,IN-0000002053,EXTERNAL,"[""CS-POLICY-000075"",""CS-EXPOSURE-000075""]"
CS-POLICY-000075,Payment Reissued,2023-01-25T04:37:00Z,document_index,DOC-0000002054,INDEXER,"[""CS-POLICY-000075"",""CS-DAMAGEITEM-000075"",""CS-REPAIRORDER-000075""]"
CS-POLICY-000075,Repair Reopened,2023-01-25T05:14:00Z,document_index,DOC-0000002055,INDEXER,"[""CS-POLICY-000075"",""CS-SETTLEMENT-000075"",""CS-INSPECTION-000075""]"
CS-POLICY-000075,Claim Reopened,2023-01-25T05:51:00Z,document_index,DOC-0000002056,INDEXER,"[""CS-POLICY-000075"",""CS-CATASTROPHEEVENT-000075""]"
CS-POLICY-000106,Payment Failed,2023-01-25T06:43:00Z,inbox_message,IN-0000002068,EXTERNAL,"[""CS-POLICY-000106"",""CS-EXPOSURE-000106""]"
CS-POLICY-000116,Repair Reopened,2023-01-25T12:49:00Z,document_index,DOC-0000002090,INDEXER,"[""CS-POLICY-000116"",""CS-SETTLEMENT-000116""]"
CS-POLICY-000080,Payment Failed,2023-01-25T19:00:00Z,inbox_message,IN-0000002114,EXTERNAL,"[""CS-POLICY-000080"",""CS-EXPOSURE-000080""]"
CS-POLICY-000080,Payment Reissued,2023-01-25T19:37:00Z,document_index,DOC-0000002115,INDEXER,"[""CS-POLICY-000080"",""CS-DAMAGEITEM-000080"",""CS-REPAIRORDER-000080""]"
CS-POLICY-000080,Repair Reopened,2023-01-25T20:14:00Z,document_index,DOC-0000002116,INDEXER,"[""CS-POLICY-000080"",""CS-SETTLEMENT-000080""]"
CS-POLICY-000080,Claim Reopened,2023-01-25T20:51:00Z,document_index,DOC-0000002117,INDEXER,"[""CS-POLICY-000080"",""CS-CATASTROPHEEVENT-000080"",""CS-EXPOSURE-000080""]"
CS-POLICY-000086,Claim Reopened,2023-01-26T00:36:00Z,document_index,DOC-0000002139,INDEXER,"[""CS-POLICY-000086"",""CS-CATASTROPHEEVENT-000086""]"
CS-POLICY-000123,Repair Reopened,2023-01-26T09:03:00Z,document_index,DOC-0000002171,INDEXER,"[""CS-POLICY-000123"",""CS-SETTLEMENT-000123""]"
CS-POLICY-000085,Payment Failed,2023-01-26T10:00:00Z,inbox_message,IN-0000002183,EXTERNAL,"[""CS-POLICY-000085"",""CS-EXPOSURE-000085"",""CS-FRAUDCASE-000085""]"
CS-POLICY-000085,Payment Reissued,2023-01-26T10:37:00Z,document_index,DOC-0000002184,INDEXER,"[""CS-POLICY-000085"",""CS-DAMAGEITEM-000085""]"
CS-POLICY-000085,Repair Reopened,2023-01-26T11:14:00Z,document_index,DOC-0000002185,INDEXER,"[""CS-POLICY-000085"",""CS-SETTLEMENT-000085""]"
CS-POLICY-000085,Claim Reopened,2023-01-26T11:51:00Z,document_index,DOC-0000002186,INDEXER,"[""CS-POLICY-000085"",""CS-CATASTROPHEEVENT-000085""]"
CS-POLICY-000118,Payment Reissued,2023-01-27T00:03:00Z,document_index,DOC-0000002231,INDEXER,"[""CS-POLICY-000118"",""CS-DAMAGEITEM-000118""]"
CS-POLICY-000090,Payment Failed,2023-01-27T01:00:00Z,inbox_message,IN-0000002242,EXTERNAL,"[""CS-POLICY-000090"",""CS-EXPOSURE-000090""]"
CS-POLICY-000090,Payment Reissued,2023-01-27T01:37:00Z,document_index,DOC-0000002243,INDEXER,"[""CS-POLICY-000090"",""CS-DAMAGEITEM-000090"",""CS-REPAIRORDER-000090""]"
CS-POLICY-000090,Repair Reopened,2023-01-27T02:14:00Z,document_index,DOC-0000002244,INDEXER,"[""CS-POLICY-000090"",""CS-SETTLEMENT-000090""]"
CS-POLICY-000090,Claim Reopened,2023-01-27T02:51:00Z,document_index,DOC-0000002245,INDEXER,"[""CS-POLICY-000090"",""CS-CATASTROPHEEVENT-000090"",""CS-EXPOSURE-000090""]"
CS-POLICY-000130,Repair Reopened,2023-01-27T06:10:00Z,document_index,DOC-0000002259,INDEXER,"[""CS-POLICY-000130"",""CS-SETTLEMENT-000130"",""CS-INSPECTION-000130""]"
CS-POLICY-000125,Payment Failed,2023-01-27T15:09:00Z,inbox_message,IN-0000002297,EXTERNAL,"[""CS-POLICY-000125"",""CS-EXPOSURE-000125""]"
CS-POLICY-000095,Payment Failed,2023-01-27T16:00:00Z,inbox_message,IN-0000002309,EXTERNAL,"[""CS-POLICY-000095"",""CS-EXPOSURE-000095"",""CS-FRAUDCASE-000095""]"
CS-POLICY-000095,Payment Reissued,2023-01-27T16:37:00Z,document_index,DOC-0000002310,INDEXER,"[""CS-POLICY-000095"",""CS-DAMAGEITEM-000095""]"
CS-POLICY-000095,Repair Reopened,2023-01-27T17:14:00Z,document_index,DOC-0000002311,INDEXER,"[""CS-POLICY-000095"",""CS-SETTLEMENT-000095""]"
CS-POLICY-000095,Claim Reopened,2023-01-27T17:51:00Z,document_index,DOC-0000002312,INDEXER,"[""CS-POLICY-000095"",""CS-CATASTROPHEEVENT-000095""]"
CS-POLICY-000137,Repair Reopened,2023-01-28T03:17:00Z,document_index,DOC-0000002351,INDEXER,"[""CS-POLICY-000137"",""CS-SETTLEMENT-000137"",""CS-INSPECTION-000137""]"
CS-POLICY-000100,Payment Failed,2023-01-28T07:00:00Z,inbox_message,IN-0000002370,EXTERNAL,"[""CS-POLICY-000100"",""CS-EXPOSURE-000100"",""CS-FRAUDCASE-000100""]"
CS-POLICY-000100,Payment Reissued,2023-01-28T07:37:00Z,document_index,DOC-0000002371,INDEXER,"[""CS-POLICY-000100"",""CS-DAMAGEITEM-000100""]"
CS-POLICY-000100,Repair Reopened,2023-01-28T08:14:00Z,document_index,DOC-0000002372,INDEXER,"[""CS-POLICY-000100"",""CS-SETTLEMENT-000100""]"
CS-POLICY-000100,Claim Reopened,2023-01-28T08:51:00Z,document_index,DOC-0000002373,INDEXER,"[""CS-POLICY-000100"",""CS-CATASTROPHEEVENT-000100"",""CS-EXPOSURE-000100""]"
CS-POLICY-000105,Payment Failed,2023-01-28T22:00:00Z,inbox_message,IN-0000002436,EXTERNAL,"[""CS-POLICY-000105"",""CS-EXPOSURE-000105""]"
CS-POLICY-000105,Payment Reissued,2023-01-28T22:37:00Z,document_index,DOC-0000002437,INDEXER,"[""CS-POLICY-000105"",""CS-DAMAGEITEM-000105"",""CS-REPAIRORDER-000105""]"
CS-POLICY-000105,Repair Reopened,2023-01-28T23:14:00Z,document_index,DOC-0000002438,INDEXER,"[""CS-POLICY-000105"",""CS-SETTLEMENT-000105""]"
CS-POLICY-000105,Claim Reopened,2023-01-28T23:51:00Z,document_index,DOC-0000002439,INDEXER,"[""CS-POLICY-000105"",""CS-CATASTROPHEEVENT-000105"",""CS-EXPOSURE-000105""]"
CS-POLICY-000144,Repair Reopened,2023-01-29T00:24:00Z,document_index,DOC-0000002450,INDEXER,"[""CS-POLICY-000144"",""CS-SETTLEMENT-000144""]"
CS-POLICY-000110,Payment Failed,2023-01-29T13:00:00Z,inbox_message,IN-0000002499,EXTERNAL,"[""CS-POLICY-000110"",""CS-EXPOSURE-000110"",""CS-FRAUDCASE-000110""]"
CS-POLICY-000110,Payment Reissued,2023-01-29T13:37:00Z,document_index,DOC-0000002500,INDEXER,"[""CS-POLICY-000110"",""CS-DAMAGEITEM-000110""]"
CS-POLICY-000110,Repair Reopened,2023-01-29T14:14:00Z,document_index,DOC-0000002501,INDEXER,"[""CS-POLICY-000110"",""CS-SETTLEMENT-000110""]"
CS-POLICY-000110,Claim Reopened,2023-01-29T14:51:00Z,document_index,DOC-0000002502,INDEXER,"[""CS-POLICY-000110"",""CS-CATASTROPHEEVENT-000110"",""CS-EXPOSURE-000110""]"
CS-POLICY-000141,Payment Reissued,2023-01-29T21:26:00Z,document_index,DOC-0000002534,INDEXER,"[""CS-POLICY-000141"",""CS-DAMAGEITEM-000141""]"
CS-POLICY-000151,Repair Reopened,2023-01-29T21:31:00Z,document_index,DOC-0000002535,INDEXER,"[""CS-POLICY-000151"",""CS-SETTLEMENT-000151""]"
CS-POLICY-000144,Payment Failed,2023-01-30T00:28:00Z,inbox_message,IN-0000002548,EXTERNAL,"[""CS-POLICY-000144"",""CS-EXPOSURE-000144""]"
CS-POLICY-000115,Payment Failed,2023-01-30T04:00:00Z,inbox_message,IN-0000002565,EXTERNAL,"[""CS-POLICY-000115"",""CS-EXPOSURE-000115"",""CS-FRAUDCASE-000115""]"
CS-POLICY-000115,Payment Reissued,2023-01-30T04:37:00Z,document_index,DOC-0000002566,INDEXER,"[""CS-POLICY-000115"",""CS-DAMAGEITEM-000115""]"
CS-POLICY-000115,Repair Reopened,2023-01-30T05:14:00Z,document_index,DOC-0000002567,INDEXER,"[""CS-POLICY-000115"",""CS-SETTLEMENT-000115""]"
CS-POLICY-000115,Claim Reopened,2023-01-30T05:51:00Z,document_index,DOC-0000002568,INDEXER,"[""CS-POLICY-000115"",""CS-CATASTROPHEEVENT-000115"",""CS-EXPOSURE-000115""]"
CS-POLICY-000123,Claim Reopened,2023-01-30T15:20:00Z,document_index,DOC-0000002607,INDEXER,"[""CS-POLICY-000123"",""CS-CATASTROPHEEVENT-000123""]"
CS-POLICY-000158,Repair Reopened,2023-01-30T18:38:00Z,document_index,DOC-0000002624,INDEXER,"[""CS-POLICY-000158"",""CS-SETTLEMENT-000158""]"
CS-POLICY-000120,Payment Failed,2023-01-30T19:00:00Z,inbox_message,IN-0000002627,EXTERNAL,"[""CS-POLICY-000120"",""CS-EXPOSURE-000120"",""CS-FRAUDCASE-000120""]"
CS-POLICY-000120,Payment Reissued,2023-01-30T19:37:00Z,document_index,DOC-0000002628,INDEXER,"[""CS-POLICY-000120"",""CS-DAMAGEITEM-000120""]"
CS-POLICY-000120,Repair Reopened,2023-01-30T20:14:00Z,document_index,DOC-0000002629,INDEXER,"[""CS-POLICY-000120"",""CS-SETTLEMENT-000120""]"
CS-POLICY-000120,Claim Reopened,2023-01-30T20:51:00Z,document_index,DOC-0000002630,INDEXER,"[""CS-POLICY-000120"",""CS-CATASTROPHEEVENT-000120""]"
CS-POLICY-000125,Payment Failed,2023-01-31T10:00:00Z,inbox_message,IN-0000002686,EXTERNAL,"[""CS-POLICY-000125"",""CS-EXPOSURE-000125""]"
CS-POLICY-000125,Payment Reissued,2023-01-31T10:37:00Z,document_index,DOC-0000002687,INDEXER,"[""CS-POLICY-000125"",""CS-DAMAGEITEM-000125"",""CS-REPAIRORDER-000125""]"
CS-POLICY-000125,Repair Reopened,2023-01-31T11:14:00Z,document_index,DOC-0000002688,INDEXER,"[""CS-POLICY-000125"",""CS-SETTLEMENT-000125""]"
CS-POLICY-000125,Claim Reopened,2023-01-31T11:51:00Z,document_index,DOC-0000002689,INDEXER,"[""CS-POLICY-000125"",""CS-CATASTROPHEEVENT-000125"",""CS-EXPOSURE-000125""]"
CS-POLICY-000165,Repair Reopened,2023-01-31T15:45:00Z,document_index,DOC-0000002719,INDEXER,"[""CS-POLICY-000165"",""CS-SETTLEMENT-000165""]"
CS-POLICY-000130,Payment Failed,2023-02-01T01:00:00Z,inbox_message,IN-0000002755,EXTERNAL,"[""CS-POLICY-000130"",""CS-EXPOSURE-000130""]"
CS-POLICY-000130,Payment Reissued,2023-02-01T01:37:00Z,document_index,DOC-0000002756,INDEXER,"[""CS-POLICY-000130"",""CS-DAMAGEITEM-000130"",""CS-REPAIRORDER-000130""]"
CS-POLICY-000130,Repair Reopened,2023-02-01T02:14:00Z,document_index,DOC-0000002757,INDEXER,"[""CS-POLICY-000130"",""CS-SETTLEMENT-000130"",""CS-INSPECTION-000130""]"
