case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
CELLBATCH-000096,Battery Pack Failed Test,2023-01-15T06:51:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000096:0001,USR-117,"[""BV-CELLBATCH-000096"",""BV-WARRANTYCLAIM-000096""]"
CELLBATCH-000098,Battery Pack Failed Test,2023-01-15T12:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000098:0001,USR-024,"[""BV-CELLBATCH-000098"",""BV-WARRANTYCLAIM-000098""]"
CELLBATCH-000022,Second-Life Assessment Failed,2023-01-15T12:15:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000022:0001,USR-040,"[""BV-CELLBATCH-000022"",""BV-SECONDLIFESYSTEM-000022""]"
CELLBATCH-000100,Battery Pack Failed Test,2023-01-15T18:02:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000100:0001,USR-058,"[""BV-CELLBATCH-000100"",""BV-WARRANTYCLAIM-000100"",""BV-CERTIFICATE-000100""]"
CELLBATCH-000102,Battery Pack Failed Test,2023-01-16T00:04:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000102:0001,USR-092,"[""BV-CELLBATCH-000102"",""BV-WARRANTYCLAIM-000102""]"
CELLBATCH-000058,Firmware Rolled Back,2023-01-16T00:35:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000058:0002,USR-001,"[""BV-CELLBATCH-000058"",""BV-RECYCLINGORDER-000058""]"
CELLBATCH-000104,Battery Pack Failed Test,2023-01-16T06:06:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000104:0001,USR-126,"[""BV-CELLBATCH-000104"",""BV-WARRANTYCLAIM-000104"",""BV-CERTIFICATE-000104""]"
CELLBATCH-000106,Battery Pack Failed Test,2023-01-16T12:08:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000106:0001,USR-033,"[""BV-CELLBATCH-000106"",""BV-WARRANTYCLAIM-000106""]"
CELLBATCH-000108,Battery Pack Failed Test,2023-01-16T18:10:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000108:0001,USR-067,"[""BV-CELLBATCH-000108"",""BV-WARRANTYCLAIM-000108"",""BV-CERTIFICATE-000108""]"
CELLBATCH-000065,Firmware Rolled Back,2023-01-16T21:42:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000065:0002,USR-120,"[""BV-CELLBATCH-000065"",""BV-RECYCLINGORDER-000065""]"
CELLBATCH-000067,Firmware Installation Failed,2023-01-16T21:43:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000067:0002,USR-026,"[""BV-CELLBATCH-000067"",""BV-SECONDLIFESYSTEM-000067""]"
CELLBATCH-000005,Battery Pack Failed Test,2023-01-16T22:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000005:0001,USR-094,"[""BV-CELLBATCH-000005"",""BV-WARRANTYCLAIM-000005"",""BV-CERTIFICATE-000005""]"
CELLBATCH-000005,Firmware Installation Failed,2023-01-16T22:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000005:0002,USR-115,"[""BV-CELLBATCH-000005"",""BV-SECONDLIFESYSTEM-000005""]"
CELLBATCH-000005,Firmware Rolled Back,2023-01-16T23:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000005:0002,USR-116,"[""BV-CELLBATCH-000005"",""BV-RECYCLINGORDER-000005"",""BV-VEHICLE-000005""]"
CELLBATCH-000005,Second-Life Assessment Failed,2023-01-16T23:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000005:0002,USR-005,"[""BV-CELLBATCH-000005"",""BV-SECONDLIFESYSTEM-000005""]"
CELLBATCH-000110,Battery Pack Failed Test,2023-01-17T00:12:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000110:0001,USR-101,"[""BV-CELLBATCH-000110"",""BV-WARRANTYCLAIM-000110""]"
CELLBATCH-000112,Battery Pack Failed Test,2023-01-17T06:14:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000112:0001,USR-008,"[""BV-CELLBATCH-000112"",""BV-WARRANTYCLAIM-000112""]"
CELLBATCH-000114,Battery Pack Failed Test,2023-01-17T12:16:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000114:0001,USR-042,"[""BV-CELLBATCH-000114"",""BV-WARRANTYCLAIM-000114"",""BV-CERTIFICATE-000114""]"
CELLBATCH-000010,Battery Pack Failed Test,2023-01-17T13:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000010:0002,USR-052,"[""BV-CELLBATCH-000010"",""BV-WARRANTYCLAIM-000010"",""BV-CERTIFICATE-000010""]"
CELLBATCH-000010,Firmware Installation Failed,2023-01-17T13:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000010:0002,USR-073,"[""BV-CELLBATCH-000010"",""BV-SECONDLIFESYSTEM-000010""]"
CELLBATCH-000010,Firmware Rolled Back,2023-01-17T14:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000010:0002,USR-074,"[""BV-CELLBATCH-000010"",""BV-RECYCLINGORDER-000010"",""BV-VEHICLE-000010""]"
CELLBATCH-000010,Second-Life Assessment Failed,2023-01-17T14:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000010:0001,USR-090,"[""BV-CELLBATCH-000010"",""BV-SECONDLIFESYSTEM-000010""]"
CELLBATCH-000116,Battery Pack Failed Test,2023-01-17T18:18:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000116:0001,USR-076,"[""BV-CELLBATCH-000116"",""BV-WARRANTYCLAIM-000116"",""BV-CERTIFICATE-000116""]"
CELLBATCH-000072,Firmware Rolled Back,2023-01-17T18:49:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000072:0002,USR-112,"[""BV-CELLBATCH-000072"",""BV-RECYCLINGORDER-000072"",""BV-VEHICLE-000072""]"
CELLBATCH-000118,Battery Pack Failed Test,2023-01-18T00:20:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000118:0001,USR-110,"[""BV-CELLBATCH-000118"",""BV-WARRANTYCLAIM-000118""]"
CELLBATCH-000015,Battery Pack Failed Test,2023-01-18T04:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000015:0001,USR-010,"[""BV-CELLBATCH-000015"",""BV-WARRANTYCLAIM-000015"",""BV-CERTIFICATE-000015""]"
CELLBATCH-000015,Firmware Installation Failed,2023-01-18T04:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000015:0003,USR-031,"[""BV-CELLBATCH-000015"",""BV-SECONDLIFESYSTEM-000015""]"
CELLBATCH-000015,Firmware Rolled Back,2023-01-18T05:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000015:0002,USR-032,"[""BV-CELLBATCH-000015"",""BV-RECYCLINGORDER-000015"",""BV-VEHICLE-000015""]"
CELLBATCH-000015,Second-Life Assessment Failed,2023-01-18T05:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000015:0002,USR-048,"[""BV-CELLBATCH-000015"",""BV-SECONDLIFESYSTEM-000015""]"
CELLBATCH-000120,Battery Pack Failed Test,2023-01-18T06:22:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000120:0001,USR-017,"[""BV-CELLBATCH-000120"",""BV-WARRANTYCLAIM-000120""]"
CELLBATCH-000122,Battery Pack Failed Test,2023-01-18T12:24:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000122:0001,USR-051,"[""BV-CELLBATCH-000122"",""BV-WARRANTYCLAIM-000122""]"
CELLBATCH-000079,Firmware Rolled Back,2023-01-18T15:03:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000079:0002,USR-104,"[""BV-CELLBATCH-000079"",""BV-RECYCLINGORDER-000079""]"
CELLBATCH-000124,Battery Pack Failed Test,2023-01-18T18:26:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000124:0001,USR-085,"[""BV-CELLBATCH-000124"",""BV-WARRANTYCLAIM-000124""]"
CELLBATCH-000020,Battery Pack Failed Test,2023-01-18T19:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000020:0002,USR-095,"[""BV-CELLBATCH-000020"",""BV-WARRANTYCLAIM-000020"",""BV-CERTIFICATE-000020""]"
CELLBATCH-000020,Firmware Installation Failed,2023-01-18T19:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000020:0002,USR-116,"[""BV-CELLBATCH-000020"",""BV-SECONDLIFESYSTEM-000020""]"
CELLBATCH-000020,Firmware Rolled Back,2023-01-18T20:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000020:0002,USR-117,"[""BV-CELLBATCH-000020"",""BV-RECYCLINGORDER-000020"",""BV-VEHICLE-000020""]"
CELLBATCH-000020,Second-Life Assessment Failed,2023-01-18T20:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000020:0001,USR-006,"[""BV-CELLBATCH-000020"",""BV-SECONDLIFESYSTEM-000020""]"
CELLBATCH-000126,Battery Pack Failed Test,2023-01-19T00:28:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000126:0001,USR-119,"[""BV-CELLBATCH-000126"",""BV-WARRANTYCLAIM-000126"",""BV-CERTIFICATE-000126""]"
CELLBATCH-000128,Battery Pack Failed Test,2023-01-19T06:30:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000128:0001,USR-026,"[""BV-CELLBATCH-000128"",""BV-WARRANTYCLAIM-000128"",""BV-CERTIFICATE-000128""]"
CELLBATCH-000053,Second-Life Assessment Failed,2023-01-19T09:46:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000053:0002,USR-059,"[""BV-CELLBATCH-000053"",""BV-SECONDLIFESYSTEM-000053"",""BV-BATTERYPASSPORT-000053""]"
CELLBATCH-000025,Battery Pack Failed Test,2023-01-19T10:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000025:0001,USR-053,"[""BV-CELLBATCH-000025"",""BV-WARRANTYCLAIM-000025""]"
CELLBATCH-000025,Firmware Installation Failed,2023-01-19T10:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000025:0002,USR-074,"[""BV-CELLBATCH-000025"",""BV-SECONDLIFESYSTEM-000025""]"
CELLBATCH-000025,Firmware Rolled Back,2023-01-19T11:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000025:0002,USR-075,"[""BV-CELLBATCH-000025"",""BV-RECYCLINGORDER-000025"",""BV-VEHICLE-000025""]"
CELLBATCH-000025,Second-Life Assessment Failed,2023-01-19T11:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000025:0002,USR-091,"[""BV-CELLBATCH-000025"",""BV-SECONDLIFESYSTEM-000025""]"
CELLBATCH-000086,Firmware Rolled Back,2023-01-19T12:10:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000086:0002,USR-096,"[""BV-CELLBATCH-000086"",""BV-RECYCLINGORDER-000086"",""BV-VEHICLE-000086""]"
CELLBATCH-000130,Battery Pack Failed Test,2023-01-19T12:32:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000130:0001,USR-060,"[""BV-CELLBATCH-000130"",""BV-WARRANTYCLAIM-000130"",""BV-CERTIFICATE-000130""]"
CELLBATCH-000132,Battery Pack Failed Test,2023-01-19T18:34:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000132:0001,USR-094,"[""BV-CELLBATCH-000132"",""BV-WARRANTYCLAIM-000132""]"
CELLBATCH-000134,Battery Pack Failed Test,2023-01-20T00:36:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000134:0001,USR-001,"[""BV-CELLBATCH-000134"",""BV-WARRANTYCLAIM-000134"",""BV-CERTIFICATE-000134""]"
CELLBATCH-000030,Battery Pack Failed Test,2023-01-20T01:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000030:0002,USR-011,"[""BV-CELLBATCH-000030"",""BV-WARRANTYCLAIM-000030""]"
CELLBATCH-000030,Firmware Installation Failed,2023-01-20T01:37:00Z,sat_diagnostic_result,sat_diagnostic_result:BV-CELLBATCH-000030:0003,USR-032,"[""BV-CELLBATCH-000030"",""BV-SECONDLIFESYSTEM-000030"",""BV-BATTERYPASSPORT-000030""]"
CELLBATCH-000030,Firmware Rolled Back,2023-01-20T02:14:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000030:0004,USR-033,"[""BV-CELLBATCH-000030"",""BV-RECYCLINGORDER-000030""]"
CELLBATCH-000030,Second-Life Assessment Failed,2023-01-20T02:51:00Z,sat_recall_status,sat_recall_status:BV-CELLBATCH-000030:0002,USR-049,"[""BV-CELLBATCH-000030"",""BV-SECONDLIFESYSTEM-000030""]"
CELLBATCH-000136,Battery Pack Failed Test,2023-01-20T06:38:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000136:0001,USR-035,"[""BV-CELLBATCH-000136"",""BV-WARRANTYCLAIM-000136""]"
CELLBATCH-000093,Firmware Rolled Back,2023-01-20T09:17:00Z,sat_service_status,sat_service_status:BV-CELLBATCH-000093:0002,USR-088,"[""BV-CELLBATCH-000093"",""BV-RECYCLINGORDER-000093""]"
CELLBATCH-000138,Battery Pack Failed Test,2023-01-20T12:40:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000138:0001,USR-069,"[""BV-CELLBATCH-000138"",""BV-WARRANTYCLAIM-000138"",""BV-CERTIFICATE-000138""]"
CELLBATCH-000035,Battery Pack Failed Test,2023-01-20T16:00:00Z,sat_shipment_status,sat_shipment_status:BV-CELLBATCH-000035:0002,USR-096,"[""BV-CELLBATCH-000035"",""BV-WARRANTYCLAIM-000035""]"
